,Biomass,Fossil Gas,Fossil Oil,Hydro Run-of-river and poundage,Nuclear,Solar,Waste,Wind Offshore,Wind Onshore,Fossil Hard coal,Hydro Water Reservoir,Generation,Storage Discharge,Storage Charge,Demand,Total Generation,Total Load,Net Export
2026-02-23 12:00:00+00:00,440.3925,1406.535,35.2,5551.075,45275.6775,9952.9675,361.4575,732.67,8834.9225,0.0,1144.8725,73735.76999999999,0.0,2953.0775000000003,57909.01,73735.76999999999,60862.0875,12873.682499999988
2026-02-23 13:00:00+00:00,440.77,1404.945,35.2575,5438.035,45106.582500000004,9580.837500000001,359.28499999999997,179.99,8649.5625,0.0,1212.32,72407.58500000002,0.0,2834.96,56789.3825,72407.58500000002,59624.3425,12783.242500000022
2026-02-23 14:00:00+00:00,440.4475,1417.6924999999999,35.675,5551.3225,45362.7,8186.82,363.45,147.9925,7151.35,0.0,1355.02,70012.47,0.0,2652.355,55945.8975,70012.47,58598.2525,11414.217499999999
2026-02-23 15:00:00+00:00,441.885,1532.1575,35.905,5639.805,45023.0025,5574.9725,362.455,512.225,7196.5425,0.0,1532.875,67851.82500000001,0.0,2568.6325,54139.515,67851.82500000001,56708.1475,11143.677500000013
2026-02-23 16:00:00+00:00,441.58000000000004,1697.265,35.8225,6391.1125,46196.15,2294.1525,359.865,747.19,6458.5125,0.0,2118.3225,66739.9725,0.0,157.745,54557.17,66739.9725,54714.915,12025.057500000003
2026-02-23 17:00:00+00:00,442.8925,2089.4225,180.2,6813.4025,49901.6125,342.3825,361.845,947.3875,5683.9325,0.0,3118.0425,69881.12,3605.7725000000005,0.0,58435.015,73486.8925,58435.015,15051.877500000002
2026-02-23 18:00:00+00:00,443.595,2249.105,401.7725,6919.3724999999995,50845.295,218.5325,361.8925,860.9075,5669.7025,0.0,3281.8325,71252.0075,4344.415,0.0,60183.869999999995,75596.4225,60183.869999999995,15412.552500000005
2026-02-23 19:00:00+00:00,443.72,2251.87,265.8375,6829.1849999999995,50946.43,0.0,362.5775,751.905,6029.74,0.0,3268.4525,71149.7175,4300.5675,0.0,56572.3775,75450.285,56572.3775,18877.9075
2026-02-23 20:00:00+00:00,443.3675,1534.7,35.385,6706.6575,50967.0775,0.0,362.0575,736.13,6214.065,0.0,2556.2275,69555.6675,2888.6975,0.0,53600.369999999995,72444.36499999999,53600.369999999995,18843.994999999995
2026-02-23 21:00:00+00:00,443.94,1486.5075,35.565,6579.4875,50968.81,0.0,361.1625,709.3275,6826.3675,0.0,2303.1075,69714.275,2373.2825000000003,0.0,53882.0925,72087.5575,53882.0925,18205.464999999997
2026-02-23 22:00:00+00:00,444.0,1512.495,35.32,6509.0425,50837.22,0.0,363.0125,752.035,7537.98,0.0,2078.6725,70069.7775,1243.545,0.0,53750.8125,71313.3225,53750.8125,17562.509999999995
2026-02-23 23:00:00+00:00,443.9625,1529.12,35.6475,6399.69,50132.7325,0.0,366.465,746.27,7740.25,0.0,1979.025,69373.16249999998,167.63000000000005,0.0,51912.3625,69540.79249999998,51912.3625,17628.42999999998
2026-02-24 00:00:00+00:00,443.635,1527.0974999999999,35.7575,6263.385,48434.1225,0.0,365.18,906.7925,7654.56,0.0,1830.9525,67461.4825,0.0,370.7425,49966.695,67461.4825,50337.4375,17124.045
2026-02-24 01:00:00+00:00,443.765,1528.9424999999999,35.775,6111.3825,47903.1475,0.0,364.1725,1087.6625,7297.905000000001,0.0,1695.04,66467.7925,0.0,1350.445,48229.229999999996,66467.7925,49579.674999999996,16888.1175
2026-02-24 02:00:00+00:00,443.60749999999996,1552.525,35.9125,6064.3825,47462.5475,0.0,365.53499999999997,745.4275,6636.8,0.0,1675.08,64981.817500000005,0.0,2704.6525,46054.182499999995,64981.817500000005,48758.83499999999,16222.982500000013
2026-02-24 03:00:00+00:00,443.6525,1561.22,57.707499999999996,6131.1125,47884.325,0.0,366.135,472.27,5934.0425,0.0,1685.43,64535.895,0.0,3062.765,45853.775,64535.895,48916.54,15619.354999999996
2026-02-24 04:00:00+00:00,443.64,1556.9,274.3375,6334.7525000000005,48053.655,0.0,366.4475,442.755,5133.325,0.0,1853.6775,64459.49,0.0,1167.3025,48564.0025,64459.49,49731.305,14728.184999999998
2026-02-24 05:00:00+00:00,443.75,1555.345,316.0,6535.8725,48546.85,0.0,365.6975,556.23,4400.1849999999995,0.0,2121.51,64841.44,888.825,0.0,52979.135,65730.265,52979.135,12751.129999999997
2026-02-24 06:00:00+00:00,450.8,1562.235,317.38,6517.7775,49197.775,289.6325,364.10249999999996,546.285,3818.265,0.0,2558.235,65622.4875,3862.18,0.0,56284.07,69484.6675,56284.07,13200.597499999996
2026-02-24 07:00:00+00:00,470.28499999999997,1558.06,254.3075,6467.9325,49156.965,1461.985,363.47,493.8,3316.4525000000003,0.0,2559.79,66103.0475,3822.6625,0.0,58340.35,69925.71,58340.35,11585.360000000008
2026-02-24 08:00:00+00:00,475.855,1572.085,155.25,6319.110000000001,48891.270000000004,5081.84,364.485,397.86,2818.085,0.0,2028.67,68104.51000000001,1725.8,0.0,58186.4675,69830.31000000001,58186.4675,11643.842500000013
2026-02-24 09:00:00+00:00,476.4225,1565.3875,153.9275,5560.3375,48942.385,9305.605,362.6325,396.6725,2257.9525,0.0,1739.7525,70761.07500000001,0.0,504.875,57271.2875,70761.07500000001,57776.1625,12984.912500000013
2026-02-24 10:00:00+00:00,476.64,1562.39,152.925,5621.625,47514.975,12166.135,362.355,462.55,1824.8825,0.0,1365.3875,71509.865,0.0,1921.855,56037.92,71509.865,57959.775,13550.090000000004
2026-02-24 11:00:00+00:00,475.27,1535.8025,124.6175,5495.1975,45954.065,13879.8575,362.6275,647.8125,1656.6875,0.0,1161.59,71293.5275,0.0,2258.4125,55462.985,71293.5275,57721.3975,13572.129999999997
2026-02-24 12:00:00+00:00,474.64,1519.02,120.1175,5432.6025,44840.917499999996,14165.8825,362.865,754.6324999999999,1610.4325,0.0,1129.0,70410.11,0.0,2752.9675,53919.95,70410.11,56672.917499999996,13737.192500000005
2026-02-24 13:00:00+00:00,473.54,1497.1875,75.525,5458.78,44876.3175,13114.2925,364.7575,731.7125,1581.225,0.0,1313.1499999999999,69486.4875,0.0,2896.83,53301.035,69486.4875,56197.865000000005,13288.622499999998
2026-02-24 14:00:00+00:00,474.1425,1490.27,35.6175,5510.1275000000005,44704.965,10922.779999999999,366.4475,761.45,1720.2649999999999,0.0,1411.87,67397.935,0.0,2966.79,51789.307499999995,67397.935,54756.097499999996,12641.837500000001
2026-02-24 15:00:00+00:00,472.6575,1517.6775,35.565,5828.115,45063.5,7189.19,367.77250000000004,917.31,2081.6425,0.0,1342.76,64816.19,0.0,2510.7400000000002,50734.2,64816.19,53244.939999999995,11571.250000000007
2026-02-24 16:00:00+00:00,473.4475,1530.2975,32.707499999999996,6274.13,46195.0175,2864.7025,372.445,990.3499999999999,2424.9975,0.0,1756.1275,62914.2225,0.0,998.6824999999999,51703.21,62914.2225,52701.8925,10212.330000000002
2026-02-24 17:00:00+00:00,473.92,1512.7225,33.4,6826.25,48443.369999999995,389.14750000000004,374.5375,980.4575,3189.56,0.0,2653.9475,64877.312499999985,2850.8875000000003,0.0,55736.4975,67728.19999999998,55736.4975,11991.702499999985
2026-02-24 18:00:00+00:00,474.02750000000003,1534.5825,35.75,6793.0125,49664.97,199.025,382.2675,746.255,4371.195,0.0,3278.2425000000003,67479.3275,4473.275,0.0,57733.685,71952.6025,57733.685,14218.917499999996
2026-02-24 19:00:00+00:00,474.83,1526.6125,35.63,6645.7675,49665.332500000004,0.0,389.2375,823.4825,5403.0,0.0,2938.49,67902.3825,4036.3675000000003,0.0,54627.1075,71938.75,54627.1075,17311.6425
2026-02-24 20:00:00+00:00,473.47249999999997,1523.145,35.435,6460.505,49436.795,0.0,392.75,1092.105,5908.62,0.0,2126.985,67449.8125,1817.3975,0.0,51999.015,69267.21,51999.015,17268.195000000007
2026-02-24 21:00:00+00:00,472.88,1522.0349999999999,35.55,6583.4925,49455.655,0.0,392.2025,915.5675,6025.0175,0.0,2143.205,67545.605,1838.4225000000001,0.0,52311.33,69384.0275,52311.33,17072.697499999995
2026-02-24 22:00:00+00:00,472.7875,1541.71,35.3275,6498.205,49010.822499999995,0.0,394.0025,659.875,6193.7474999999995,0.0,1891.8875,66698.36499999999,892.4175,0.0,52334.9425,67590.78249999999,52334.9425,15255.83999999999
2026-02-24 23:00:00+00:00,472.5025,1599.32,35.417500000000004,6387.485000000001,48621.555,0.0,394.52250000000004,600.3975,6254.2300000000005,0.0,2025.72,66391.15,0.0,10.197499999999994,50325.9625,66391.15,50336.16,16054.98999999999
2026-02-25 00:00:00+00:00,470.5075,1582.0925,35.41,6236.05,48122.3025,0.0,395.1875,471.3375,6196.42,0.0,1872.0075,65381.314999999995,0.0,650.9175,48920.6025,65381.314999999995,49571.520000000004,15809.794999999991
2026-02-25 01:00:00+00:00,469.4525,1555.79,35.595,5983.08,48325.7925,0.0,393.60249999999996,352.65,6016.005,0.0,1816.7275,64948.69500000001,0.0,2161.2175,47395.697499999995,64948.69500000001,49556.91499999999,15391.780000000013
2026-02-25 02:00:00+00:00,470.385,1555.355,35.76,5739.7474999999995,48405.3125,0.0,386.22749999999996,275.7675,5847.115,0.0,1486.0625,64201.7325,0.0,3065.885,45511.4675,64201.7325,48577.3525,15624.379999999997
2026-02-25 03:00:00+00:00,468.6375,1564.995,35.7875,5792.3724999999995,48718.447499999995,0.0,389.375,280.3275,5471.405,0.0,1478.3225,64199.66999999999,0.0,3093.3025000000002,45410.85,64199.66999999999,48504.1525,15695.517499999994
2026-02-25 04:00:00+00:00,468.4125,1564.55,35.695,6186.5525,48726.645000000004,0.0,386.8775,217.575,5295.665,0.0,1943.9675,64825.94,0.0,1922.5725,48118.03,64825.94,50040.6025,14785.337500000001
2026-02-25 05:00:00+00:00,469.14,1590.865,35.6375,6638.665,49298.78,0.0,381.6625,142.7,5352.135,0.0,2294.6400000000003,66204.22499999999,448.4625,0.0,52735.4725,66652.68749999999,52735.4725,13917.214999999982
2026-02-25 06:00:00+00:00,468.2025,1596.605,35.4075,6770.985,49896.659999999996,350.8425,379.7125,142.725,5577.0075,0.0,2852.8475,68070.995,3499.2225000000003,0.0,56764.74,71570.2175,56764.74,14805.4775
2026-02-25 07:00:00+00:00,465.7875,1593.6,35.4225,6634.92,49736.125,1759.515,380.31,94.11500000000001,5607.5375,0.0,2986.7875,69294.12,3962.0499999999997,0.0,58686.167499999996,73256.17,58686.167499999996,14570.002500000002
2026-02-25 08:00:00+00:00,461.2475,1559.63,35.5625,6285.175,49558.8025,5569.485000000001,379.81,52.1525,4909.035,0.0,2587.045,71397.94499999999,842.8575,0.0,57964.43,72240.80249999999,57964.43,14276.37249999999
2026-02-25 09:00:00+00:00,460.83500000000004,1530.365,35.4525,6024.86,48115.947499999995,9391.405,377.635,66.28,3483.3375,0.0,2349.025,71835.14249999997,0.0,1336.495,56448.7975,71835.14249999997,57785.2925,14049.84999999997
2026-02-25 10:00:00+00:00,459.135,1512.8275,35.355,5953.775,46983.815,12397.2675,379.6375,78.1325,2578.44,0.0,2118.54,72496.925,0.0,2669.8725,55585.1775,72496.925,58255.049999999996,14241.875000000007
2026-02-25 11:00:00+00:00,467.5725,1518.9275,35.3475,5755.9225,46960.7675,14085.1725,385.21500000000003,119.3575,2289.145,0.0,1464.71,73082.1375,0.0,3099.84,55368.64,73082.1375,58468.479999999996,14613.657500000001
2026-02-25 12:00:00+00:00,466.45,1519.0575,35.207499999999996,5641.7125,46672.41,13950.095000000001,385.895,119.295,2045.2024999999999,0.0,1190.8275,72026.1525,0.0,3167.98,53496.03,72026.1525,56664.01,15362.142499999994
2026-02-25 13:00:00+00:00,463.6475,1492.0825,35.730000000000004,5572.405000000001,46301.64,11326.2525,387.81,112.14999999999999,1381.3575,0.0,1586.6975,68659.77249999999,0.0,2701.365,52932.04,68659.77249999999,55633.405,13026.367499999993
2026-02-25 14:00:00+00:00,465.9325,1477.07,35.5675,5670.1224999999995,45796.58,10424.99,389.2475,110.4325,1988.81,0.0,1238.9,67597.6525,0.0,2924.945,51221.384999999995,67597.6525,54146.329999999994,13451.322500000002
2026-02-25 15:00:00+00:00,464.54,1450.7325,35.595,5837.7225,46525.2775,7295.7175,389.345,89.305,2143.9049999999997,0.0,1454.99,65687.12999999999,0.0,2374.715,49809.4075,65687.12999999999,52184.1225,13503.007499999992
2026-02-25 16:00:00+00:00,466.53,1478.6675,35.7725,6571.5075,47892.755,3012.8125,389.2775,0.0,2231.415,0.0,2346.875,64425.612499999996,355.1075000000001,0.0,50766.16,64780.719999999994,50766.16,14014.55999999999
2026-02-25 17:00:00+00:00,464.2,1694.7675,35.06,7039.9925,49493.1125,455.41499999999996,389.3025,0.0,2907.7174999999997,0.0,3376.1675,65855.735,3873.7675,0.0,55085.5175,69729.5025,55085.5175,14643.985
2026-02-25 18:00:00+00:00,463.815,1972.685,35.5325,7183.7125,49722.565,254.24,390.4125,0.0,4073.69,0.0,3552.625,67649.2775,4160.7275,0.0,57069.4325,71810.00499999999,57069.4325,14740.572499999987
2026-02-25 19:00:00+00:00,443.5375,1840.6475,35.6,7114.1175,49769.875,0.0,389.585,27.145,4972.895,0.0,3309.8475,67903.25,3220.4024999999997,0.0,53898.619999999995,71123.6525,53898.619999999995,17225.0325
2026-02-25 20:00:00+00:00,435.4525,1492.41,35.3875,6785.1825,49726.0325,0.0,386.765,144.0775,5513.0525,0.0,2391.915,66910.275,2227.4125,0.0,51514.6575,69137.6875,51514.6575,17623.03
2026-02-25 21:00:00+00:00,429.165,1480.1925,35.6,6744.8025,50555.4125,0.0,387.445,85.67,5524.764999999999,0.0,2295.045,67538.0975,1296.8025,0.0,51785.755000000005,68834.90000000001,51785.755000000005,17049.145000000004
2026-02-25 22:00:00+00:00,427.28000000000003,1474.8925,35.22,6660.8,50883.6075,0.0,389.18,129.5025,5534.625,0.0,2305.425,67840.5325,825.8875,0.0,51723.395000000004,68666.42,51723.395000000004,16943.024999999994
2026-02-25 23:00:00+00:00,447.925,1482.685,35.2775,6512.4025,50437.9825,0.0,394.2825,55.1575,5568.4325,0.0,2195.2925,67129.4375,150.2025,0.0,49940.8125,67279.64,49940.8125,17338.8275
2026-02-26 00:00:00+00:00,464.6,1481.185,35.52,6357.1675,49668.08,0.0,393.2875,69.6875,5409.7825,0.0,1850.4675,65729.77750000001,0.0,186.175,48319.8525,65729.77750000001,48506.027500000004,17223.750000000007
2026-02-26 01:00:00+00:00,445.0375,1491.0125,34.1425,6074.9575,49312.53,0.0,399.195,273.3425,4962.33,0.0,1829.8925,64822.44,0.0,933.2049999999999,46756.5125,64822.44,47689.7175,17132.722500000003
2026-02-26 02:00:00+00:00,449.9575,1510.1675,33.385,5846.0650000000005,49404.3275,0.0,396.7625,244.3225,4449.030000000001,0.0,1763.365,64097.38249999999,0.0,2736.0975,44695.8125,64097.38249999999,47431.91,16665.47249999999
2026-02-26 03:00:00+00:00,438.8975,1509.7825,34.0675,5865.92,49461.405,0.0,388.4925,281.5125,4320.4075,0.0,1771.58,64072.065,0.0,3125.595,44515.585,64072.065,47641.18,16430.885000000002
2026-02-26 04:00:00+00:00,449.72249999999997,1521.1025,35.065,6130.155,49303.4625,0.0,386.4975,374.85,4223.66,0.0,1834.13,64258.645,0.0,535.8575,47301.83,64258.645,47837.6875,16420.957499999997
2026-02-26 05:00:00+00:00,466.845,1524.15,35.4925,6573.275,50191.045,0.0,382.99,374.0425,4133.15,0.0,2381.2625,66062.2525,965.3525,0.0,51584.207500000004,67027.605,51584.207500000004,15443.397499999992
2026-02-26 06:00:00+00:00,443.64,1524.8675,35.63,6802.6725,50522.04,334.115,381.3275,348.165,4494.5775,0.0,3183.63,68070.665,3280.755,0.0,55104.2525,71351.42,55104.2525,16247.167499999996
2026-02-26 07:00:00+00:00,345.425,1530.46,35.3425,6760.905,50442.16,1929.2649999999999,382.6925,510.42499999999995,4628.795,0.0,3083.1675,69648.6375,3241.0025,0.0,57235.5,72889.64,57235.5,15654.14
2026-02-26 08:00:00+00:00,319.78000000000003,1520.6399999999999,35.065,6122.97,49273.8475,5993.285,382.59749999999997,668.2175,4301.2875,0.0,1852.145,70469.83500000002,334.95500000000004,0.0,57364.245,70804.79000000002,57364.245,13440.54500000002
2026-02-26 09:00:00+00:00,317.855,1509.8425,35.095,5723.9825,47532.175,9709.1675,381.685,567.04,3854.0299999999997,0.0,1429.6375,71060.51,0.0,2233.1600000000003,55266.805,71060.51,57499.965000000004,13560.544999999991
2026-02-26 10:00:00+00:00,318.37,1511.06,35.2475,5731.165,44579.2925,12636.48,381.015,621.465,3746.02,0.0,1228.0725,70788.1875,0.0,2849.685,54515.025,70788.1875,57364.71,13423.4775
2026-02-26 11:00:00+00:00,319.0025,1498.2224999999999,35.165,5569.175,42641.2125,14016.21,387.2375,959.6625,4112.9375,0.0,934.585,70473.41000000002,0.0,3235.5049999999997,53760.6775,70473.41000000002,56996.182499999995,13477.227500000023
2026-02-26 12:00:00+00:00,317.7,1475.11,35.2275,5633.77,42121.11,11821.295,388.4625,678.0325,3023.1425,0.0,1162.0075000000002,66655.85750000001,0.0,3053.4825,52381.655,66655.85750000001,55435.1375,11220.720000000016
2026-02-26 13:00:00+00:00,321.15999999999997,1467.2775000000001,35.4525,5536.2375,42096.265,13524.48,390.46,548.8675,4608.235,0.0,951.5075,69479.9425,0.0,3210.0950000000003,51195.155,69479.9425,54405.25,15074.692500000005
2026-02-26 14:00:00+00:00,322.14,1443.56,35.4525,5418.4425,42579.31,9659.2025,388.8525,582.4425,3059.215,0.0,1276.18,64764.79749999999,0.0,2830.7749999999996,50091.425,64764.79749999999,52922.200000000004,11842.597499999989
2026-02-26 15:00:00+00:00,317.31,1405.1975,35.725,5537.755,43027.0325,8041.139999999999,386.13,954.39,4596.5225,0.0,1247.105,65548.3075,0.0,2965.15,49313.09,65548.3075,52278.24,13270.067499999997
2026-02-26 16:00:00+00:00,317.6125,1389.5875,35.66,5829.77,45702.15,3389.845,386.52250000000004,1181.155,4774.48,0.0,1711.44,64718.2225,0.0,1964.1575,50109.955,64718.2225,52074.1125,12644.11
2026-02-26 17:00:00+00:00,319.25,1392.235,35.71,6582.1625,47900.3725,455.73,385.555,1226.6875,5177.215,0.0,2662.6575000000003,66137.575,2064.3875,0.0,54135.065,68201.9625,54135.065,14066.897499999992
2026-02-26 18:00:00+00:00,321.775,1390.9099999999999,35.675,6971.6425,48956.2575,209.845,387.7675,1317.275,6609.6175,0.0,3365.1349999999998,69565.90000000001,3939.9375,0.0,56402.417499999996,73505.83750000001,56402.417499999996,17103.420000000013
2026-02-26 19:00:00+00:00,320.28999999999996,1384.3625,35.535,6744.4175,48154.182499999995,0.0,389.5125,1294.84,7991.2875,0.0,2462.6975,68777.12499999999,2697.8875,0.0,54004.6675,71475.01249999998,54004.6675,17470.34499999998
2026-02-26 20:00:00+00:00,323.215,1405.165,35.5475,6205.0675,48126.479999999996,0.0,390.2175,1235.545,8563.99,0.0,1989.19,68274.4175,1026.2975000000001,0.0,51538.275,69300.715,51538.275,17762.439999999995
2026-02-26 21:00:00+00:00,321.59000000000003,1436.5175,35.682500000000005,6095.795,48603.0875,0.0,389.435,1293.4575,8393.1925,0.0,2256.835,68825.5925,165.6525,0.0,51844.1225,68991.245,51844.1225,17147.122499999998
2026-02-26 22:00:00+00:00,318.93,1453.8225,35.5375,6080.66,48417.76,0.0,387.8925,1374.6625,8484.1325,0.0,2161.78,68715.17749999999,0.0,212.94499999999996,51766.1025,68715.17749999999,51979.0475,16736.12999999999
2026-02-26 23:00:00+00:00,317.6025,1444.3674999999998,35.417500000000004,6273.3475,47630.8225,0.0,389.0175,1489.3425,8534.08,0.0,1902.8825,68016.88,0.0,809.9625,50028.9675,68016.88,50838.93,17177.950000000004
2026-02-27 00:00:00+00:00,317.0625,1473.2125,35.519999999999996,6019.4425,46377.96,0.0,391.39250000000004,1577.23,8231.11,0.0,1602.4375,66025.36750000001,0.0,989.3,48402.7825,66025.36750000001,49392.082500000004,16633.285000000003
2026-02-27 01:00:00+00:00,317.64750000000004,1465.0375,35.46,5838.87,45893.68,0.0,389.395,1642.2849999999999,7729.715,0.0,1419.8274999999999,64731.917499999996,0.0,1698.4175,46537.725000000006,64731.917499999996,48236.14250000001,16495.774999999987
2026-02-27 02:00:00+00:00,317.3675,1475.3600000000001,35.4525,5890.08,44928.6025,0.0,387.665,1673.4950000000001,7733.9775,0.0,1468.5525,63910.552500000005,0.0,2197.8725,44778.475,63910.552500000005,46976.347499999996,16934.20500000001
2026-02-27 03:00:00+00:00,317.4675,1450.34,35.47,5953.7425,44556.057499999995,0.0,385.17,1686.9175,8195.192500000001,0.0,1436.315,64016.6725,0.0,2397.2699999999995,44611.7,64016.6725,47008.969999999994,17007.702500000007
2026-02-27 04:00:00+00:00,348.185,1445.37,35.675,5982.405,45645.8125,0.0,384.445,1681.7825,8772.175,0.0,1442.0425,65737.8925,0.0,1819.9025,46915.2075,65737.8925,48735.10999999999,17002.78250000001
2026-02-27 05:00:00+00:00,380.6125,1458.52,35.6325,6318.515,46231.854999999996,0.0,383.8,1652.9,9061.4025,0.0,1651.2,67174.4375,58.59500000000001,0.0,51162.979999999996,67233.0325,51162.979999999996,16070.052500000005
2026-02-27 06:00:00+00:00,402.29,1460.4275,35.75,6569.68,47709.58,347.03,382.1575,1713.485,9379.8225,0.0,2012.3075,70012.53,1913.93,0.0,54810.5175,71926.45999999999,54810.5175,17115.94249999999
2026-02-27 07:00:00+00:00,441.6875,1470.635,35.4075,6620.0675,47713.875,1894.8274999999999,384.09000000000003,1726.0475000000001,9358.9825,0.0,1959.9625,71605.58249999999,2029.1474999999998,0.0,56536.255000000005,73634.73,56536.255000000005,17098.47499999999
2026-02-27 08:00:00+00:00,441.15999999999997,1458.705,35.26,6221.672500000001,46180.3575,5637.1275000000005,383.58,1717.655,8160.5625,0.0,1448.2525,71684.3325,0.0,37.132499999999986,56479.89,71684.3325,56517.0225,15167.310000000005
2026-02-27 09:00:00+00:00,469.3125,1457.3875,35.3825,5852.975,43627.854999999996,8824.24,381.33,1709.01,7102.225,0.0,1036.765,70496.4825,0.0,1802.415,55084.115,70496.4825,56886.53,13609.9525
2026-02-27 10:00:00+00:00,472.5825,1434.615,35.5025,5791.365,42273.6025,10430.8825,380.775,1505.1225,6864.035,0.0,864.8075,70053.29,0.0,2743.5775000000003,54625.3025,70053.29,57368.88,12684.409999999996
2026-02-27 11:00:00+00:00,472.1625,1430.6525,35.56,5956.4375,40846.1725,9360.355,388.125,1439.8825,4729.1625,0.0,1132.6025,65791.11249999999,0.0,1563.6200000000001,54756.3275,65791.11249999999,56319.9475,9471.164999999986
2026-02-27 12:00:00+00:00,470.0375,1370.665,35.7175,5921.765,41111.4575,9425.8125,390.555,1439.45,4634.1725,0.0,1209.665,66009.29749999999,0.0,2536.9175,53715.082500000004,66009.29749999999,56252.00000000001,9757.297499999979
2026-02-27 13:00:00+00:00,468.105,1358.915,35.7875,5655.9125,41366.08,8830.04,409.005,1285.4625,5077.745000000001,0.0,1072.835,65559.88750000001,0.0,2468.145,52919.5075,65559.88750000001,55387.6525,10172.235000000015
2026-02-27 14:00:00+00:00,467.6,1357.545,35.75,5573.2325,40313.979999999996,8457.557499999999,411.33000000000004,673.755,8414.5175,0.0,896.6775,66601.94499999999,0.0,2694.6225,52032.945,66601.94499999999,54727.5675,11874.377499999995
2026-02-27 15:00:00+00:00,467.7325,1373.7775,35.7775,5649.12,40688.945,5580.975,411.6375,1617.9275,9148.985,0.0,955.6850000000001,65930.5625,0.0,2602.895,50848.5525,65930.5625,53451.447499999995,12479.115000000005
2026-02-27 16:00:00+00:00,465.9825,1427.165,35.74,6134.735,43989.7725,2233.02,403.8825,1716.3725,8653.82,0.0,1287.5075,66347.9975,0.0,382.73499999999996,51875.9025,66347.9975,52258.6375,14089.36
2026-02-27 17:00:00+00:00,466.03,1391.4425,35.489999999999995,6638.9725,48100.2825,401.27500000000003,396.4125,1736.1225,8610.5,0.0,1930.3975,69706.925,2184.6775000000002,0.0,55363.76,71891.60250000001,55363.76,16527.842500000006
2026-02-27 18:00:00+00:00,465.83750000000003,1415.135,35.8025,7127.035,48665.53,216.975,399.88,1749.34,9151.905,0.0,2646.9925000000003,71874.4325,3537.1499999999996,0.0,56262.6025,75411.58249999999,56262.6025,19148.97999999999
2026-02-27 19:00:00+00:00,467.81,1397.99,35.5175,7056.945,47944.8175,0.0,400.795,1738.85,9737.315,0.0,1960.3575,70740.39749999999,2446.665,0.0,53911.05,73187.06249999999,53911.05,19276.012499999983
2026-02-27 20:00:00+00:00,470.0625,1417.18,35.457499999999996,6613.9349999999995,47141.1775,0.0,401.21750000000003,1561.38,10313.43,0.0,1669.1025,69622.94249999999,626.4375,0.0,51460.4825,70249.37999999999,51460.4825,18788.897499999992
2026-02-27 21:00:00+00:00,469.455,1418.085,35.6175,6552.8275,46068.725,0.0,403.695,1705.4775,10377.98,0.0,1794.655,68826.5175,989.6175,0.0,51658.925,69816.135,51658.925,18157.209999999992
2026-02-27 22:00:00+00:00,468.79,1430.855,35.545,6405.4400000000005,45469.28,0.0,401.49,1684.5325,10812.96,0.0,1571.87,68280.7625,1093.3725,0.0,51899.4325,69374.135,51899.4325,17474.702499999992
2026-02-27 23:00:00+00:00,469.9675,1455.0625,35.730000000000004,6138.6275,43737.1175,0.0,404.3375,1729.185,11168.54,0.0,1513.6975,66652.265,1354.4775,0.0,50018.805,68006.7425,50018.805,17987.937499999993
2026-02-28 00:00:00+00:00,464.09749999999997,1446.6425,35.39,6016.7,41407.88,0.0,407.595,1708.335,10799.085,0.0,1437.27,63722.994999999995,1295.9975,0.0,47961.5225,65018.99249999999,47961.5225,17057.469999999994
2026-02-28 01:00:00+00:00,451.615,1417.1175,35.5075,5952.6425,40417.2175,0.0,405.655,1597.4524999999999,10730.3025,0.0,1326.2875,62333.79749999999,1031.6799999999998,0.0,45894.465,63365.47749999999,45894.465,17471.012499999997
2026-02-28 02:00:00+00:00,460.8875,1425.175,35.305,5847.6675,39884.340000000004,0.0,405.085,1520.395,11126.3675,0.0,1128.5,61833.722499999996,0.0,409.575,43638.0725,61833.722499999996,44047.6475,17786.074999999997
2026-02-28 03:00:00+00:00,462.14,1430.1075,35.332499999999996,5802.4625,39452.9775,0.0,404.235,1521.415,11130.64,0.0,1071.56,61310.87,0.0,1006.8900000000001,42680.542499999996,61310.87,43687.432499999995,17623.437500000007
2026-02-28 04:00:00+00:00,463.84250000000003,1423.4225,35.25,5860.1175,39696.1075,0.0,401.77,1318.6525,11291.3375,0.0,1431.2175000000002,61921.71749999999,0.0,1170.5525,43553.3775,61921.71749999999,44723.93,17197.78749999999
2026-02-28 05:00:00+00:00,464.52750000000003,1449.9675,35.0025,5879.1525,40291.6025,0.0,399.8025,1090.8,11760.1625,0.0,1494.205,62865.2225,0.0,783.645,45153.270000000004,62865.2225,45936.915,16928.307500000003
2026-02-28 06:00:00+00:00,464.3075,1444.2975,35.5975,5862.157499999999,40084.4775,298.115,400.29,1037.4075,12018.7175,0.0,1449.1100000000001,63094.4775,0.0,723.2700000000001,46517.78,63094.4775,47241.049999999996,15853.427500000005
2026-02-28 07:00:00+00:00,464.1425,1446.2075,35.6375,5933.094999999999,40143.0875,1168.8675,402.155,838.0975000000001,11963.404999999999,0.0,1295.705,63690.4,0.0,789.5724999999999,48770.7775,63690.4,49560.35,14130.050000000003
2026-02-28 08:00:00+00:00,464.65,1430.6025,35.620000000000005,5890.4825,39958.98,3632.24,402.225,724.8475,11367.4775,0.0,1047.115,64954.240000000005,0.0,1620.16,50360.5175,64954.240000000005,51980.677500000005,12973.5625
