,Solar,Wind Onshore,Wind Offshore,Biomass,Hydro Water Reservoir,Hydro Run-of-river and poundage,Geothermal,Storage,Fossil Hard coal,Fossil Gas,Fossil Oil,Fossil Coal-derived gas,Other
2026-02-04 13:00:00+00:00,96.82939474318785,125.94465878948637,0.0,1.167832167832168,0.0,1.3289124668435013,0.0,0.6040511212925006,0.0,23.739209066795272,0.0,0.0,0.8859416445623342
2026-02-04 14:00:00+00:00,9.249504389691305,20.13442839611064,0.0,0.187671103558954,0.0,0.22788634003587274,0.0,0.0,0.0,5.553053903521193,0.0,0.0,0.1474558670820353
2026-02-04 15:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-02-04 16:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-02-04 17:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-02-04 18:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-02-04 19:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-02-04 20:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-02-04 21:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-02-04 22:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-02-04 23:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-02-05 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-02-05 01:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-02-05 02:00:00+00:00,0.0,78.87288440763415,0.0,1.0586964350018004,0.0,1.5703997119193374,0.0,0.0,0.0,15.79222182211019,0.0,0.0,0.7057976233345337
2026-02-05 03:00:00+00:00,0.0,135.11338477021135,0.0,1.7762495806776248,0.0,2.6051660516605164,0.0,0.0,0.0,35.821033210332104,0.0,0.0,1.1841663871184165
2026-02-05 04:00:00+00:00,0.0,164.49956217162872,0.0,2.088441330998249,0.0,3.063047285464098,0.0,0.0,0.0,67.45665499124344,0.0,0.0,1.3922942206654991
2026-02-05 05:00:00+00:00,0.05269915203630718,259.64872208288546,0.0,3.161949122178431,0.0,4.690224531231339,0.0,0.0,0.0,171.58843903021616,0.0,0.0,2.107966081452287
2026-02-05 06:00:00+00:00,11.169570267131244,246.34581881533103,0.0,2.7450638792102207,0.0,4.306910569105692,0.0,0.4259581881533101,0.0,181.22154471544715,0.0,0.0,2.0351335656213707
2026-02-05 07:00:00+00:00,72.45630120022862,273.42300914459895,0.0,3.0787292817679557,0.0,4.724257001333587,0.0,1.2208754048390171,0.0,199.79891407887217,0.0,0.0,2.5479138883596875
2026-02-05 08:00:00+00:00,128.93593778097463,324.13560960258945,0.0,3.5915303003057004,0.0,5.088001258766409,0.0,0.3591530300305701,0.0,200.76654378708864,0.0,0.0,2.8732242402445607
2026-02-05 09:00:00+00:00,138.56079496090356,264.1212858384014,0.0,2.8058210251954825,0.0,3.3202215464813207,0.0,0.0,0.0,127.19721980886186,0.0,0.0,2.244656820156386
2026-02-05 10:00:00+00:00,174.6651881188119,262.2998217821782,0.0,2.588910891089109,0.0,3.192990099009901,0.0,0.0,0.0,99.84566336633664,0.0,0.0,2.1574257425742576
2026-02-05 11:00:00+00:00,240.77872888417542,337.7210817362321,0.0,3.154306491932429,0.0,3.7851677903189156,0.0,0.0,0.0,105.826982804333,0.0,0.0,2.733732293008105
2026-02-05 12:00:00+00:00,239.80512179887572,349.07294269206744,0.0,3.3061367895065583,0.0,4.022466427232979,0.0,0.0,0.0,106.67801374141163,0.0,0.0,2.865318550905684
2026-02-05 13:00:00+00:00,194.26913500923618,252.19825716809896,0.0,2.6371375793108984,0.0,3.648040318046743,0.0,0.0,0.0,92.38771986185849,0.0,0.0,2.109710063448719
2026-02-05 14:00:00+00:00,115.17869105332747,185.24603349493168,0.0,2.1987659762009697,0.0,2.0888276773909213,0.0,0.0,0.0,109.42525341560159,0.0,0.0,1.6124283825473777
2026-02-05 15:00:00+00:00,25.74579831932773,101.51555839727196,0.0,1.4925100474972597,0.0,1.4427597125806844,0.0,0.0,0.0,72.85936548532457,0.0,0.0,1.1940080379978077
2026-02-05 16:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-02-05 17:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-02-05 18:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-02-05 19:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-02-05 20:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-02-05 21:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-02-05 22:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-02-05 23:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-02-06 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-02-06 01:00:00+00:00,0.0,35.55103239885849,0.0,0.39470370992110126,0.0,0.6093671311062615,0.0,0.0,0.0,4.4179117005203965,0.0,0.0,0.27698505959375525
2026-02-06 02:00:00+00:00,0.0,87.18926974664679,0.0,0.9210134128166915,0.0,1.3508196721311476,0.0,0.0,0.0,12.924888226527571,0.0,0.0,0.6140089418777943
2026-02-06 03:00:00+00:00,0.0,89.31715188135128,0.0,0.8692666849766547,0.0,1.2749244712990937,0.0,0.0,0.0,13.459145839055203,0.0,0.0,0.5795111233177699
2026-02-06 04:00:00+00:00,0.0,42.78155798568921,0.0,0.4110976103685703,0.0,0.6029431618739031,0.0,0.0,0.0,6.680336168489267,0.0,0.0,0.27406507357904686
2026-02-06 05:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-02-06 06:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-02-06 07:00:00+00:00,31.876929799009613,100.88231867171571,0.0,0.8384794640256336,0.0,1.294494611127294,0.0,0.6031168074570347,0.0,15.357413341101077,0.0,0.0,0.647247305563647
2026-02-06 08:00:00+00:00,235.81013125512715,386.0973748974569,0.0,3.1675143560295327,0.0,4.97752255947498,0.0,0.0,0.0,56.73244462674323,0.0,0.0,2.715012305168171
2026-02-06 09:00:00+00:00,192.79531641043977,250.27014658562746,0.0,1.9400786557025385,0.0,3.2219163389345726,0.0,0.0,0.0,34.505684662138,0.0,0.0,1.7668573471576687
2026-02-06 10:00:00+00:00,149.6309798466445,167.27183280179142,0.0,1.311935943543462,0.0,2.178750763384678,0.0,0.0,0.0,23.63827441134559,0.0,0.0,1.2182262332903575
2026-02-06 11:00:00+00:00,139.81523125461501,148.43710142981809,0.0,1.1606363697388735,0.0,1.8238571524468012,0.0,0.0,0.0,16.435440021480836,0.0,0.0,1.0777337719003826
2026-02-06 12:00:00+00:00,148.33569828230023,161.89058999253174,0.0,1.2651232262882748,0.0,1.9880507841672892,0.0,0.0,0.0,18.095780433159074,0.0,0.0,1.1747572815533982
2026-02-06 13:00:00+00:00,140.6219871747623,178.98505564973834,0.0,1.4568253851256725,0.0,2.249133927913319,0.0,0.0,0.0,22.10796417778433,0.0,0.0,1.3290336846760522
2026-02-06 14:00:00+00:00,187.36904660656572,349.4233925837728,0.0,3.01964619833305,0.0,4.529469297499575,0.0,0.0,0.0,44.89207348188467,0.0,0.0,2.516371831944208
2026-02-06 15:00:00+00:00,54.08867637470115,248.59400130406436,0.0,2.291893066724625,0.0,3.437839600086938,0.0,0.30558574222995,0.0,40.948489458813306,0.0,0.0,1.8335144533797
2026-02-06 16:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-02-06 17:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-02-06 18:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-02-06 19:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-02-06 20:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-02-06 21:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-02-06 22:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-02-06 23:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-02-07 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-02-07 01:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-02-07 02:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-02-07 03:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-02-07 04:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-02-07 05:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-02-07 06:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-02-07 07:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-02-07 08:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-02-07 09:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-02-07 10:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-02-07 11:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-02-07 12:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-02-07 13:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-02-07 14:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-02-07 15:00:00+00:00,7.783547642598087,114.69221892515662,0.0,1.3155291790306627,0.0,0.9647213979558192,0.0,0.6139136168809759,0.0,72.9899439498846,0.0,0.0,1.140125288493241
2026-02-07 16:00:00+00:00,0.07807610780256384,26.086605430503685,0.0,0.27556273342081355,0.0,0.21585747451297063,0.0,0.08266882002624407,0.0,18.52240839810235,0.0,0.0,0.23882103563137175
2026-02-07 17:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-02-07 18:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-02-07 19:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-02-07 20:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-02-07 21:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-02-07 22:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-02-07 23:00:00+00:00,0.0,7.567089018843405,0.0,0.0,0.0,0.07212475633528265,0.0,0.0,0.0,1.5386614684860298,0.0,0.0,0.07212475633528265
2026-02-08 00:00:00+00:00,0.0,88.10759897828864,0.0,0.0,0.0,0.8199233716475095,0.0,0.0,0.0,17.252554278416348,0.0,0.0,0.8199233716475095
2026-02-08 01:00:00+00:00,0.0,130.64327839104794,0.0,0.45395433237562377,0.0,1.1468319975805232,0.0,0.0,0.0,24.609103281415393,0.0,0.0,1.1468319975805232
2026-02-08 02:00:00+00:00,0.0,87.06897786976596,0.0,0.594849546250597,0.0,0.8157936634293903,0.0,0.0,0.0,17.454585257124663,0.0,0.0,0.8157936634293903
2026-02-08 03:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-02-08 04:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-02-08 05:00:00+00:00,0.0,108.5414992768761,0.07725373614012535,2.330487706893781,4.532219186887354,1.751084685842841,0.0,0.0,0.0,38.575365579302584,0.0,0.0,4.442089828057207
2026-02-08 06:00:00+00:00,22.93392871909369,174.7190936905648,0.07020590424212354,4.235756222608121,9.618208881170924,3.2762755312990985,0.0,0.0,0.0,60.02604812701563,0.0,0.0,8.120482924005623
2026-02-08 07:00:00+00:00,39.18871460299834,59.54854941699056,0.02800527484730705,1.61497084952804,3.846057745696835,1.3069128262076624,0.0,0.0,0.0,25.74618267629095,0.0,0.0,3.220606607440311
2026-02-08 08:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-02-08 09:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-02-08 10:00:00+00:00,83.83410780669145,23.672165427509295,0.0,0.808317843866171,0.0,0.6351068773234201,0.0,0.01443424721189591,0.0,14.593023931226767,0.0,0.0,0.6928438661710037
2026-02-08 11:00:00+00:00,183.66261296440925,73.76938525047417,0.0,1.984826508981368,0.0,1.4555394399196697,0.0,0.0,0.0,34.03977462903046,0.0,0.0,1.5878612071850942
2026-02-08 12:00:00+00:00,253.87115108707647,121.38765036971637,0.0,2.857300518706545,0.0,2.047732038406357,0.0,0.0,0.0,49.050325571129015,0.0,0.0,2.285840414965236
2026-02-08 13:00:00+00:00,221.11522419186653,141.44212721584984,0.0,2.9840111226972543,0.0,2.18827482331132,0.0,0.0,0.0,59.13315374811725,0.0,0.0,2.3872088981578035
2026-02-08 14:00:00+00:00,68.36567246923163,63.74764386295598,0.0,1.1309457811287282,0.0,0.8293602394944007,0.0,0.0,0.0,35.02162102228628,0.0,0.0,0.9047566249029825
2026-02-08 15:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-02-08 16:00:00+00:00,0.32376091501660315,17.32535973435002,0.0,0.24904685770507934,0.0,0.18263436231705818,0.0,0.09546796212028041,0.0,15.374492682326897,0.0,0.0,0.19923748616406348
2026-02-08 17:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-02-08 18:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-02-08 19:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-02-08 20:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-02-08 21:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-02-08 22:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-02-08 23:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-02-09 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-02-09 01:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-02-09 02:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-02-09 03:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-02-09 04:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-02-09 05:00:00+00:00,0.008724924429788403,33.11108821104699,0.0,0.5234954657873042,0.0,0.4798708436383622,0.0,0.0,0.0,29.080173124484748,0.0,0.0,0.2966474306128057
2026-02-09 06:00:00+00:00,1.0917774086378738,8.302533222591363,0.0,0.13704318936877077,0.0,0.1347591362126246,0.0,0.0022840531561461796,0.0,9.492524916943522,0.0,0.0,0.08907807308970099
2026-02-09 07:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-02-09 08:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-02-09 09:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-02-09 10:00:00+00:00,30.174224343675416,19.568799339085736,0.0,0.3456948779144483,0.0,0.3518680007343492,0.0,0.0,0.0,16.51310354323481,0.0,0.0,0.29630989535524144
2026-02-09 11:00:00+00:00,20.585995889387146,14.315676382660687,0.0,0.26181801195814647,0.0,0.09762705530642751,0.0,0.0,0.0,12.02587817638266,0.0,0.0,0.21300448430493274
2026-02-09 12:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-02-09 13:00:00+00:00,20.097643097643097,13.750568750568751,0.0,0.2566202566202566,0.0,0.20101920101920104,0.0,0.0,0.0,12.48885248885249,0.0,0.0,0.20529620529620532
2026-02-09 14:00:00+00:00,83.70682380996057,83.44627625424195,0.0,1.350110061450977,0.0,1.2079932128771897,0.0,0.0,0.0,87.30711730716317,0.0,0.0,1.2316793543061544
2026-02-09 15:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-02-09 16:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-02-09 17:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-02-09 18:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-02-09 19:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-02-09 20:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-02-09 21:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-02-09 22:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-02-09 23:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-02-10 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-02-10 01:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-02-10 02:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-02-10 03:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-02-10 04:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-02-10 05:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-02-10 06:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-02-10 07:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-02-10 08:00:00+00:00,2.4933527885862516,0.7512970168612192,0.0,0.034046692607003895,0.0,0.010214007782101167,0.0,0.0,0.0,1.9327172503242545,0.0,0.0,0.02837224383916991
2026-02-10 09:00:00+00:00,39.77402638190955,10.249371859296481,0.0,0.46168341708542715,0.0,0.12311557788944724,0.0,0.0,0.0,22.491677135678394,0.0,0.0,0.4001256281407035
2026-02-10 10:00:00+00:00,114.17937622468975,44.142172871761375,0.0,1.5398432397126063,0.0,0.4106248639233616,0.0,0.0,0.0,74.22044415414761,0.0,0.0,1.2575386457652948
2026-02-10 11:00:00+00:00,112.55728709394207,43.60535557506585,0.0,1.5408252853380158,0.0,0.7960930640913082,0.0,0.0,0.0,74.16505706760316,0.0,0.0,1.3353819139596137
2026-02-10 12:00:00+00:00,91.17359459121072,50.68711656441718,0.0,1.7240515838237136,0.0,1.2068361086765995,0.0,0.0,0.0,83.21422311255792,0.0,0.0,1.494178039313885
2026-02-10 13:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-02-10 14:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-02-10 15:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-02-10 16:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-02-10 17:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-02-10 18:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-02-10 19:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-02-10 20:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-02-10 21:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-02-10 22:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-02-10 23:00:00+00:00,0.0,71.23025182511688,0.0,1.8954556640144369,3.3826593388565334,1.3219588220818637,0.0,0.0,0.0,37.5591830038553,0.0,0.0,3.1104913460749732
2026-02-11 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-02-11 01:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-02-11 02:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-02-11 03:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-02-11 04:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-02-11 05:00:00+00:00,0.0,68.78654474990917,0.0,0.8036817245973114,0.0,0.4018408622986557,0.0,0.0,0.0,47.87646845101126,0.0,0.0,0.6314642121836018
2026-02-11 06:00:00+00:00,5.19682789872919,212.44778839523198,0.0,2.0494532558368634,0.0,1.0247266279184317,0.0,0.8051423505073392,0.0,148.29258201162446,0.0,0.0,1.6834794601517094
2026-02-11 07:00:00+00:00,15.22429234338747,161.29723897911833,0.0,1.4296287703016242,0.0,0.7022737819025522,0.0,0.7524361948955915,0.0,89.59006960556844,0.0,0.0,1.254060324825986
2026-02-11 08:00:00+00:00,25.188166092802096,164.04373667814394,0.0,1.3268568617806198,0.0,0.685542711919987,0.0,0.0,0.0,77.44421216592885,0.0,0.0,1.0614854894244958
2026-02-11 09:00:00+00:00,80.38229695431473,267.4121589467005,0.0,2.0800682106598987,0.0,1.3044495558375635,0.0,0.0,0.0,91.48774587563452,0.0,0.0,1.833280456852792
2026-02-11 10:00:00+00:00,206.48458077260756,450.10883084577114,0.0,3.3545507755340944,0.0,2.7555238513315774,0.0,0.0,0.0,152.93157374890254,0.0,0.0,3.1149400058530876
2026-02-11 11:00:00+00:00,297.9584142045863,490.59003666163466,0.0,3.926964272877579,0.0,3.5062181007835527,0.0,0.0,0.0,176.08227302135003,0.0,0.0,3.4360937387678816
2026-02-11 12:00:00+00:00,341.29481558803064,506.598208072373,0.0,4.044119693806541,0.0,3.7552540013917883,0.0,0.0,0.0,178.59121433542103,0.0,0.0,3.4663883089770358
2026-02-11 13:00:00+00:00,315.5566426724439,544.7273743797609,0.0,4.377664407016563,0.0,3.7939758194143547,0.0,0.0,0.0,171.8233279754001,0.0,0.0,3.7210147459640788
2026-02-11 14:00:00+00:00,245.19751341162822,513.4700231984922,0.0,3.9713643613165144,0.0,3.5605335653182544,0.0,0.0,0.0,174.74003189792666,0.0,0.0,3.5605335653182544
2026-02-11 15:00:00+00:00,90.9775826114854,421.701836701957,0.0,3.2390519730510103,0.0,2.9549246069939046,0.0,0.0,0.0,186.67167949951877,0.0,0.0,2.9549246069939046
2026-02-11 16:00:00+00:00,5.291263223955531,274.6682804375112,0.0,2.267684238838085,0.0,2.0687645687645686,0.0,0.5569750762058455,0.0,156.90783575398962,0.0,0.0,1.9891967007351623
2026-02-11 17:00:00+00:00,0.0,79.955011282437,0.0,0.7516923655509591,0.0,0.6514667168108311,0.0,0.37584618277547954,0.0,50.86451673561489,0.0,0.0,0.6514667168108311
2026-02-11 18:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
