,Solar,Wind Onshore,Biomass,Hydro Water Reservoir,Hydro Run-of-river and poundage,Geothermal,Storage,Fossil Hard coal,Fossil Gas,Fossil Oil,Other
2026-01-09 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-09 01:00:00+00:00,0.0,21.102149518538173,0.11050875729774812,0.0,10.397869436651757,0.0,0.0,0.0,30.450185760861324,0.0,4.1892865266509975
2026-01-09 02:00:00+00:00,0.0,4.384828862164662,0.020493844730662493,0.0,1.750515904077421,0.0,0.0,0.0,5.1320002846367325,0.0,0.7121611043905216
2026-01-09 03:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-09 04:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-09 05:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-09 06:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-09 07:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-09 08:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-09 09:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-09 10:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-09 11:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-09 12:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-09 13:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-09 14:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-09 15:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-09 16:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-09 17:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-09 18:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-09 19:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-09 20:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-09 21:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-09 22:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-09 23:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-10 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-10 01:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-10 02:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-10 03:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-10 04:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-10 05:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-10 06:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-10 07:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-10 08:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-10 09:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-10 10:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-10 11:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-10 12:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-10 13:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-10 14:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-10 15:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-10 16:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-10 17:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-10 18:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-10 19:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-10 20:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-10 21:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-10 22:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-10 23:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-11 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-11 01:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-11 02:00:00+00:00,0.0,29.567972350230416,0.30069124423963134,0.0,29.154521889400925,0.0,0.0,0.0,17.214573732718893,0.0,10.762240783410137
2026-01-11 03:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-11 04:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-11 05:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-11 06:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-11 07:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-11 08:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-11 09:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-11 10:00:00+00:00,39.51390694782068,14.15224150602069,0.09429589010119283,0.0,8.828452710724179,0.0,0.0,0.0,3.45751597037707,0.0,3.453586974956188
2026-01-11 11:00:00+00:00,17.377356948228883,7.553133514986376,0.04119891008174387,0.0,3.531089918256131,0.0,0.0,0.0,1.5020435967302452,0.0,1.4951771117166213
2026-01-11 12:00:00+00:00,59.37026617615235,32.18195466349275,0.1509413546851331,0.0,12.980956502921446,0.0,0.0,0.0,6.081678749188487,0.0,5.484202553559835
2026-01-11 13:00:00+00:00,27.525194617102166,19.834107778649447,0.09124373906221712,0.0,8.094080019310844,0.0,0.0,0.0,4.166797417174582,0.0,3.288576428700742
2026-01-11 14:00:00+00:00,33.188729874776385,47.44521466905188,0.22003577817531306,0.0,21.178443649373882,0.0,1.7969588550983902,0.0,21.43515205724508,0.0,7.9854651162790695
2026-01-11 15:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-11 16:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-11 17:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-11 18:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-11 19:00:00+00:00,0.0,71.99823092854677,0.36555056955471177,1.462202278218847,35.18424231964101,0.0,7.036848463928202,0.0,46.77524162927166,0.0,13.6776838108388
2026-01-11 20:00:00+00:00,0.0,166.74300315844886,0.8069836813476048,3.227934725390419,78.17654413054922,0.0,5.04364800842253,0.0,99.02362256536236,0.0,30.228263730479036
2026-01-11 21:00:00+00:00,0.0,143.087191138881,0.6895768247656916,0.1436618384928524,66.1993751775064,0.0,3.505348859225599,0.0,64.27430654170217,0.0,25.600539619426296
2026-01-11 22:00:00+00:00,0.0,114.8580523255814,0.6913953488372093,0.0,63.69479651162791,0.0,3.71625,0.0,39.61119186046512,0.0,25.178313953488374
2026-01-11 23:00:00+00:00,0.0,240.47561857907684,2.01938937925047,0.0,175.1820286499783,0.0,0.0,0.0,90.36767472145854,0.0,73.45528867023586
2026-01-12 00:00:00+00:00,0.0,189.2936262938079,2.9635009987288905,0.0,241.0314145632831,0.0,0.0,0.0,140.27238060650083,0.0,106.43907753767932
2026-01-12 01:00:00+00:00,0.0,153.1483715319662,3.474065138721351,0.0,273.2931242460796,0.0,0.0,0.0,166.0313630880579,0.0,124.0530759951749
2026-01-12 02:00:00+00:00,0.0,107.17850287907868,3.6852207293666024,0.0,285.7581573896353,0.0,0.0,0.0,191.63147792706334,0.0,131.74664107485606
2026-01-12 03:00:00+00:00,0.0,30.591577994113653,1.1899479284582295,0.0,93.95630518451438,0.0,0.0,0.0,50.87027394158932,0.0,42.391894951324424
2026-01-12 04:00:00+00:00,0.0,15.349243454607276,0.6212172730363822,0.07765215912954777,48.84320809248555,0.0,0.0,0.0,65.17604556273376,0.0,22.182633458007484
2026-01-12 05:00:00+00:00,0.0,9.470630168234958,0.41859138865126894,1.6743655546050757,36.068624655451,0.0,2.4766657161866745,0.0,118.4613629883091,0.0,14.929759528561926
2026-01-12 06:00:00+00:00,0.9162947937795808,4.914672075726842,0.24989858012170385,0.9995943204868154,23.344692359702503,0.0,3.987964841108857,0.0,110.74672075726843,0.0,8.840162271805275
2026-01-12 07:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-12 08:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-12 09:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-12 10:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-12 11:00:00+00:00,85.51048075699072,3.708575550557984,0.21324309415708403,0.8900581321339162,17.78261976492553,0.0,0.0,0.0,102.46794246191708,0.0,7.927080239317689
2026-01-12 12:00:00+00:00,39.62620293582864,3.686471683888421,0.09878486850858131,0.43106124440108207,8.410184487116945,0.0,0.0,0.0,45.149175129717506,0.0,3.8481196505388264
2026-01-12 13:00:00+00:00,24.711891042430594,4.657364636411257,0.08571836754131149,0.34287347016524594,6.936044573551121,0.0,0.0,0.0,35.26596504595457,0.0,3.0001428639459022
2026-01-12 14:00:00+00:00,9.11674355210736,6.309131893478717,0.07674564898301531,0.30698259593206123,6.440239043824701,0.0,0.0,0.0,36.08324596351436,0.0,2.666911302159782
2026-01-12 15:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-12 16:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-12 17:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-12 18:00:00+00:00,0.0,33.69741618620542,0.2370275464445868,0.9481101857783472,23.14969036942131,0.0,1.8468396327140721,0.0,117.0224749092462,0.0,8.098441170190048
2026-01-12 19:00:00+00:00,0.0,61.780448129296325,0.35514509104266145,1.4205803641706458,30.76444351157055,0.0,3.1963058193839538,0.0,172.30456000419792,0.0,12.178517080337935
2026-01-12 20:00:00+00:00,0.0,111.15166640669682,0.5552955857120574,2.2211823428482296,46.69110383195549,0.0,1.8278479696355223,0.0,263.5803046846566,0.0,18.972599178495294
2026-01-12 21:00:00+00:00,0.0,101.04989035087719,0.5026315789473684,0.06282894736842105,42.7655701754386,0.0,1.3403508771929824,0.0,171.56491228070175,0.0,16.963815789473685
2026-01-12 22:00:00+00:00,0.0,79.93959624860912,0.40820219360991894,0.0,33.52360515021459,0.0,0.10205054840247973,0.0,86.19869655062789,0.0,13.827849308536004
2026-01-12 23:00:00+00:00,0.0,7.339650145772595,0.03498542274052478,0.0,2.739067055393586,0.0,0.0,0.0,4.723032069970846,0.0,1.163265306122449
2026-01-13 00:00:00+00:00,0.0,282.2283507997794,1.2906784335355765,0.0,99.75868725868726,0.0,0.0,0.0,158.26944291230004,0.0,43.45284059569774
2026-01-13 01:00:00+00:00,0.0,192.9293909150266,0.907191493330846,0.0,70.45853931536237,0.0,0.0,0.0,110.67736218636321,0.0,30.277516089916986
2026-01-13 02:00:00+00:00,0.0,285.6757425742574,1.5045463730046473,0.0,108.26464942412609,0.0,0.0,0.0,174.40200040412202,0.0,50.65306122448979
2026-01-13 03:00:00+00:00,0.0,196.30364783910997,1.2310654685494222,0.0,81.66067608044501,0.0,0.0,0.0,158.96132862644416,0.0,41.34328198545143
2026-01-13 04:00:00+00:00,0.0,80.94188555347093,0.55046904315197,0.06880863039399625,41.491604127579734,0.0,0.55046904315197,0.0,102.29549718574108,0.0,18.601266416510317
2026-01-13 05:00:00+00:00,0.0,46.45007723634321,0.3492487010251369,1.3969948041005475,27.89623999438281,0.0,0.0,0.0,119.60312807190003,0.0,11.55431119224828
2026-01-13 06:00:00+00:00,0.10112916551914074,19.12605342880749,0.1516937482787111,0.6067749931148444,13.089906361883777,0.0,1.4790140457174332,0.0,75.19585513632607,0.0,4.999573120352521
2026-01-13 07:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-13 08:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-13 09:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-13 10:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-13 11:00:00+00:00,8.52938345075045,3.1153240274799807,0.030718067649761517,0.12287227059904607,2.275696845053166,0.0,0.0,0.0,14.20838620750011,0.0,0.9676191309674879
2026-01-13 12:00:00+00:00,10.143914330489292,4.463129026641129,0.038655754831969355,0.15462301932787742,2.739726623715828,0.0,0.0,0.0,18.231020372627547,0.0,1.228930872366359
2026-01-13 13:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-13 14:00:00+00:00,20.350049888345133,25.08124673350121,0.20240414310828145,0.8096165724331258,14.885138024421533,0.0,0.0,0.0,109.46690739772889,0.0,6.704637240461824
2026-01-13 15:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-13 16:00:00+00:00,0.004812719840289001,1.6486239186234433,0.012833919574104003,0.05133567829641601,1.2341952657096682,0.0,0.3288691890864151,0.0,7.530302310105524,0.0,0.4390269987641411
2026-01-13 17:00:00+00:00,0.0,6.052748098950813,0.0531331215708923,0.2125324862835692,5.063143709692945,0.0,1.115795552988738,0.0,31.660698816055444,0.0,1.8419482144575996
2026-01-13 18:00:00+00:00,0.0,37.565437742223985,0.33628142700983804,1.3451257080393522,31.932723839809203,0.0,6.151147769054954,0.0,192.94146874689457,0.0,11.7278147669681
2026-01-13 19:00:00+00:00,0.0,67.82512475591236,0.5740941635929703,2.624430462139293,56.39791711868084,0.0,4.975482751139076,0.0,348.5298329355608,0.0,23.073117812974616
2026-01-13 20:00:00+00:00,0.0,55.232805640548094,0.5105926566449381,2.1311693494745247,43.93316815218837,0.0,1.9979712651323664,0.0,211.25216176666223,0.0,18.692131169349473
2026-01-13 21:00:00+00:00,0.0,51.70295924064768,0.5360134003350083,0.06700167504187604,42.47906197654942,0.0,66.46566164154103,0.0,140.12283640424346,0.0,18.62646566164154
2026-01-13 22:00:00+00:00,0.0,66.69991245622812,0.6678339169584792,0.0,49.78145322661331,0.0,81.7818284142071,0.0,111.72304902451225,0.0,23.09592296148074
2026-01-13 23:00:00+00:00,0.0,69.36178213309024,0.7089790337283501,0.0,52.553070875113946,0.0,0.0,0.0,112.43225843208752,0.0,24.193909525979944
2026-01-14 00:00:00+00:00,0.0,145.74683992911991,1.3864146485528648,0.0,92.3698759598346,0.0,0.0,0.0,201.95440047253396,0.0,47.54246898995866
2026-01-14 01:00:00+00:00,0.0,156.45988502874283,1.6585853536615844,0.0,110.22681829542614,0.0,0.0,0.0,227.84816295926018,0.0,56.806548362909275
2026-01-14 02:00:00+00:00,0.0,177.95150915388422,2.1375556655121226,0.0,141.61306284017815,0.0,0.0,0.0,325.08659079663533,0.0,73.21128154379021
2026-01-14 03:00:00+00:00,0.0,117.49634858812074,1.6394839337877312,0.0,108.00100413826681,0.0,0.0,0.0,278.02915043816944,0.0,56.084012901655306
2026-01-14 04:00:00+00:00,0.0,68.37239396117901,0.8201704837218856,0.07456095306562596,63.488651535380505,0.0,0.0,0.0,199.45054945054946,0.0,30.793673616103522
2026-01-14 05:00:00+00:00,0.0,20.6371656232214,0.23562891291974958,0.7461582242458736,16.74928856004553,0.0,0.0,0.0,91.53201479795106,0.0,8.09974388161639
2026-01-14 06:00:00+00:00,0.34439665194140895,11.146971634503604,0.1377586607765636,0.5510346431062544,11.910384212973726,0.0,1.721983259707045,0.0,68.21349686119508,0.0,4.723974075796327
2026-01-14 07:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-14 08:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-14 09:00:00+00:00,0.17577015975253188,0.08534259926268062,0.0010169922454341285,0.004067968981736514,0.07915589643628967,0.0,0.1397093097165134,0.0,0.47985084113733634,0.0,0.035086232467477434
2026-01-14 10:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-14 11:00:00+00:00,1795.0061098881351,675.5765757671055,6.815400512152388,27.261602048609554,469.97866031717507,0.0,0.0,0.0,3113.5021339682826,0.0,232.8595174985399
2026-01-14 12:00:00+00:00,3233.0639212089027,1245.8349828610053,14.656882151305942,58.627528605223766,1028.4245642833002,0.0,0.0,0.0,6565.06179693912,0.0,503.8303239511418
2026-01-14 13:00:00+00:00,2515.2085805568236,1062.1051523910949,15.383538719001978,61.53415487600791,1074.2837872103048,0.0,0.0,0.0,7385.380546680865,0.0,525.6042395659009
2026-01-14 14:00:00+00:00,2.6862168520102654,1.3581854148845167,0.03015397775876818,0.12061591103507271,2.4223695466210438,0.0,0.0,0.0,15.854710222412319,0.0,1.0277480752780155
2026-01-14 15:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-14 16:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-14 17:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-14 18:00:00+00:00,0.0,4.396921505690108,0.19433907207470089,0.7773562882988035,17.66866063612489,0.0,8.656186168660636,0.0,128.0289611905457,0.0,6.777575138605194
2026-01-14 19:00:00+00:00,0.0,18.46034801355097,0.6449029873729597,2.579611949491839,54.06436710809979,0.0,12.736834000615952,0.0,412.41546042500767,0.0,22.598475515860795
2026-01-14 20:00:00+00:00,0.0,25.44045495093666,0.969160188607111,3.876640754428444,78.78464699885306,0.0,6.057251178794444,0.0,484.9031476997579,0.0,33.7186982286224
2026-01-14 21:00:00+00:00,0.0,28.452309538092383,1.295740851829634,0.10797840431913616,88.54229154169165,0.0,0.0,0.0,556.8986202759448,0.0,44.70305938812238
2026-01-14 22:00:00+00:00,0.0,42.49037319342705,1.6161156206691745,0.0,105.7208968521085,0.0,0.0,0.0,474.53194911898635,0.0,55.89066521480895
2026-01-14 23:00:00+00:00,0.0,30.653723404255317,1.8255319148936169,0.0,120.18085106382979,0.0,0.0,0.0,357.42393617021276,0.0,61.915957446808505
2026-01-15 00:00:00+00:00,0.0,14.368460335513221,1.8245663918112027,0.0,114.03539948820017,0.0,9.807044355985214,0.0,332.9833665055445,0.0,61.73116292294569
2026-01-15 01:00:00+00:00,0.0,14.823263157894736,2.2374736842105265,0.0,139.46919298245612,0.0,0.0,0.0,431.6459649122807,0.0,76.07410526315789
2026-01-15 02:00:00+00:00,0.0,17.151841868823002,2.2371967654986524,0.0,139.17228212039532,0.0,0.0,0.0,387.87398921832886,0.0,76.06469002695418
2026-01-15 03:00:00+00:00,0.0,16.510496183206104,1.6374045801526718,0.0,101.31440839694656,0.0,0.0,0.0,324.61545801526717,0.0,56.42223282442748
2026-01-15 04:00:00+00:00,0.0,6.959474082891462,0.9544421599394005,0.15907369332323343,59.57309814955091,0.0,0.0,0.0,266.448436316416,0.0,33.40547559787902
2026-01-15 05:00:00+00:00,0.0,6.376908979841174,0.7357971899816739,2.9431887599266955,54.93952351863164,0.0,0.0,0.0,310.5064141722664,0.0,25.998167379352477
2026-01-15 06:00:00+00:00,1.0433543176149187,2.548521202042998,0.4105000593894762,1.6420002375579048,34.56752583442214,0.0,2.7366670625965077,0.0,230.20501247178998,0.0,14.846418814586055
2026-01-15 07:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-15 08:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-15 09:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-15 10:00:00+00:00,17.258014869536392,0.24231661694369463,0.06762324193777525,0.270492967751101,4.395510725955392,0.0,0.0,0.0,34.825969597954256,0.0,2.4400719799213904
2026-01-15 11:00:00+00:00,62.72700337947317,1.3679922225822878,0.21887875561316605,0.8755150224526642,14.38215823341512,0.0,0.0,0.0,109.57617702884126,0.0,7.852275357622332
2026-01-15 12:00:00+00:00,39.43793840293585,1.7341594276954522,0.151344822780694,0.605379291122776,9.591478143726484,0.0,0.0,0.0,78.8128164630464,0.0,5.41688344869234
2026-01-15 13:00:00+00:00,9.194471576479781,0.3714104317249463,0.04952139089665951,0.19808556358663804,3.0785798007423324,0.0,0.08459904278179332,0.0,27.515322816956434,0.0,1.7580093768314125
2026-01-15 14:00:00+00:00,23.998480573041025,1.0552691556327327,0.284566963316692,1.138267853266768,21.401807032776208,0.0,0.0,0.0,160.41276861298024,0.0,10.208839808986324
2026-01-15 15:00:00+00:00,4.115058997830573,0.9276152177363882,0.23683792793269484,0.9473517117307794,19.450314831472564,0.0,1.2335308746494524,0.0,151.06312503307052,0.0,8.526165405577014
2026-01-15 16:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-15 17:00:00+00:00,0.0,1.4632168691787621,0.10609427450238759,0.42437709800955037,9.287669613729847,0.0,7.519431705356721,0.0,70.83561060942745,0.0,3.8635998297952816
2026-01-15 18:00:00+00:00,0.0,5.319469877311848,0.31367881340413845,1.2547152536165538,27.198567112250505,0.0,28.505562168101083,0.0,211.43259018494783,0.0,11.475416590368065
2026-01-15 19:00:00+00:00,0.0,5.715761184591875,0.37276703377773096,1.4910681351109238,32.18222058281077,0.0,1.755111450703483,0.0,239.51835116193286,0.0,13.71472045107235
2026-01-15 20:00:00+00:00,0.0,7.431556889618848,0.5905873024862661,2.3623492099450645,43.531205754091864,0.0,1.3534292348643597,0.0,357.64982726397466,0.0,21.58104434501897
2026-01-15 21:00:00+00:00,0.0,13.971417965850037,0.8021866774650739,3.2087467098602955,57.7908652223797,0.0,0.0,0.0,390.4977897010191,0.0,28.978993723425795
2026-01-15 22:00:00+00:00,0.0,16.13244704821992,0.8528165840468679,3.4112663361874715,61.54493014871564,0.0,0.0,0.0,281.500540784137,0.0,30.807999098693106
2026-01-15 23:00:00+00:00,0.0,15.35,1.2,0.05,79.5,0.0,0.0,0.0,260.5,0.0,43.15
2026-01-16 00:00:00+00:00,0.0,21.477678571428573,1.8214285714285714,0.0,116.95089285714285,0.0,0.0,0.0,304.40625,0.0,65.34375
2026-01-16 01:00:00+00:00,0.0,31.365341670388563,2.3233586422510046,0.0,149.46940598481464,0.0,0.0,0.0,383.6445958016972,0.0,83.44729790084858
2026-01-16 02:00:00+00:00,0.0,47.05882352941177,2.5668449197860963,0.0,162.7807486631016,0.0,0.0,0.0,416.57754010695186,0.0,91.01604278074866
2026-01-16 03:00:00+00:00,0.0,41.185379820237756,2.107567410843723,0.0,130.84481008988112,0.0,0.0,0.0,357.232676138011,0.0,74.37956654102638
2026-01-16 04:00:00+00:00,0.0,11.033265543288787,0.52643811737362,0.0658047646717025,33.80171411969785,0.0,0.0,0.0,124.43680999418942,0.0,18.885967460778616
2026-01-16 05:00:00+00:00,0.0,7.499589907826902,0.2816747383221372,1.1266989532885487,23.437685517887832,0.0,1.936513825964693,0.0,105.72191845024214,0.0,10.24591860646774
2026-01-16 06:00:00+00:00,1.2820788757358992,15.593657023485472,0.3577894536937393,1.4311578147749573,31.291669304298285,0.0,8.661486358169272,0.0,163.91229347344432,0.0,12.96986769639805
2026-01-16 07:00:00+00:00,4.584409518052427,4.32186624168819,0.06924218277738088,0.2769687311095235,6.176979721932187,0.0,2.911056767599055,0.0,31.6754135297027,0.0,2.4840633071385394
2026-01-16 08:00:00+00:00,29.000878734622145,7.6463469746422295,0.17444137584735125,0.697765503389405,15.278157167963847,0.0,5.640271152397689,0.0,80.25030128044189,0.0,6.061837810695456
2026-01-16 09:00:00+00:00,88.43115156769254,6.469200019265039,0.337523479266002,1.350093917064008,27.451909646968165,0.0,1.167268699128257,0.0,155.06391176612243,0.0,11.72894090449357
2026-01-16 10:00:00+00:00,85.13015282753616,5.988844043354043,0.24250600879778697,1.012198993242937,16.58530225386604,0.0,0.8540429005487279,0.0,114.12543648814113,0.0,8.561516484513174
2026-01-16 11:00:00+00:00,183.840388084657,22.311039732476793,0.5158621903462841,2.0634487613851364,34.34782417389009,0.0,0.0,0.0,229.55867470409643,0.0,15.862762353148236
2026-01-16 12:00:00+00:00,149.90335138794856,25.9531990521327,0.4361882193635748,1.7447528774542993,29.170087169939066,0.0,0.0,0.0,209.09772765741369,0.0,13.194693635748138
2026-01-16 13:00:00+00:00,112.43764551496422,32.907230241713584,0.4424501545104348,1.7698006180417392,28.482728696609236,0.0,0.0,0.0,246.0022859078017,0.0,13.457858866359057
2026-01-16 14:00:00+00:00,51.81451719869131,31.160834291272437,0.39340348395083563,1.5736139358033425,30.980524361128303,0.0,0.0,0.0,242.61520691484657,0.0,12.211899814307188
