,Solar,Wind Onshore,Biomass,Hydro Water Reservoir,Hydro Run-of-river and poundage,Other renewable,Storage,Nuclear,Fossil Gas,Waste,Other
2026-02-02 08:00:00+00:00,0.007883111249880602,211.92545474156128,0.0,781.8157188924984,0.0,0.0,0.0,0.0,0.0,0.0,9.40094325469036
2026-02-02 09:00:00+00:00,0.027742892548422982,230.6372642932875,0.0,1042.257161787065,0.2302665552574485,0.029444948203039438,0.055368161937854106,0.0,0.0,0.007463573851587969,11.755287787849158
2026-02-02 10:00:00+00:00,0.04587965235428637,200.9852550459394,0.0,987.0817102390506,0.0,0.0,0.0,0.0,0.0,0.0,11.38715506265581
2026-02-02 11:00:00+00:00,0.04759225490930129,167.32269211248138,0.0,1033.3300715925511,0.0,0.0,0.0,0.0,0.0,0.0,11.299644040058295
2026-02-02 12:00:00+00:00,0.024374573389809844,139.19278881122437,0.0,982.1961193453559,0.0,0.0,0.0,0.0,0.0,0.0,11.011717270029987
2026-02-02 13:00:00+00:00,0.009425844247517825,146.51936263095172,0.0,960.7259688587823,0.0,0.0,0.0,0.0,0.0,0.0,10.870242666018413
2026-02-02 14:00:00+00:00,0.0028258686413572087,198.6648227679748,0.0,1012.1318171476003,0.0,0.0,0.0,0.0,0.0,0.0,11.375534215783444
2026-02-02 15:00:00+00:00,0.0,237.01131642658666,0.0,1074.5797902259787,0.0,0.0,0.0,0.0,0.0,0.0,11.933893347434854
2026-02-02 16:00:00+00:00,0.0,245.67499665079384,0.0,1063.7246669368014,0.0,0.0,0.0,0.0,0.0,0.0,11.875336412404792
2026-02-02 17:00:00+00:00,0.0,232.89857139738987,0.0,987.1924296148113,0.0,0.0,0.0,0.0,0.0,0.0,11.283998987798897
2026-02-02 18:00:00+00:00,0.0,230.34899716582555,0.0,1034.6021811243704,0.0,0.0,0.0,0.0,0.0,0.0,11.498821709804016
2026-02-02 19:00:00+00:00,0.0,180.3854734416124,0.0,757.169647379858,0.0,0.0,0.0,0.0,0.0,0.0,8.994879178529455
2026-02-02 20:00:00+00:00,0.0,147.32231168261293,0.0,714.7082434591783,0.0,0.0,0.0,0.0,0.0,0.0,8.519444858208777
2026-02-02 21:00:00+00:00,0.0,108.89818940045282,0.0,607.056673481339,0.0,0.0,0.0,0.0,0.0,0.0,7.520137118208231
2026-02-02 22:00:00+00:00,0.0,45.27564255915646,0.0,265.03093842603613,0.0,0.0,0.0,0.0,0.0,0.0,3.668419014807444
2026-02-02 23:00:00+00:00,0.0,63.99884066709911,0.0,557.5823610652665,0.0,0.0,0.0,0.0,0.0,0.0,6.8187982676344605
2026-02-03 00:00:00+00:00,0.0,37.97780580582492,0.0,382.53624713581434,0.0,0.0,0.0,0.0,0.0,0.0,4.935947058360756
2026-02-03 01:00:00+00:00,0.0,29.363038231471208,0.0,317.2034673021939,0.0,0.0,0.0,0.0,0.0,0.0,4.283494466334865
2026-02-03 02:00:00+00:00,0.0,23.466414136909098,0.0,288.9463404926148,0.0,0.0,0.0,0.0,0.0,0.0,4.1122453704760495
2026-02-03 03:00:00+00:00,0.0,14.361829645447934,0.0,185.98992648024054,0.0,0.0,0.0,0.0,0.0,0.0,2.6732438743115217
2026-02-03 04:00:00+00:00,0.0,24.343383073045633,0.0,381.08421695313393,0.0,0.0,0.0,0.0,0.0,0.0,5.347399973820435
2026-02-03 05:00:00+00:00,0.0,42.479148916079346,0.0,845.2849673874823,0.0,0.0,0.0,0.0,0.0,0.0,10.260883696438265
2026-02-03 06:00:00+00:00,0.0,40.64957711738657,0.0,937.7503139054406,0.0,0.0,0.0,0.0,0.0,0.0,10.775108977172817
2026-02-03 07:00:00+00:00,0.00021401489583370762,31.886346848883882,0.0,895.8480021825824,0.0,0.0,0.0,0.0,0.0,0.0,10.36543695363792
2026-02-03 08:00:00+00:00,0.009763076453583626,27.075075199094726,0.0,939.0291510631234,0.0,0.0,0.0,0.0,0.0,0.0,10.836010661328313
2026-02-03 09:00:00+00:00,0.026228615741707498,18.998915499397608,0.0,885.2301167608674,0.0,0.0,0.0,0.0,0.0,0.0,10.319739123993358
2026-02-03 10:00:00+00:00,0.04986431717063216,12.206295383142985,0.0,792.8610701899124,0.04856884518292011,0.006652280447959255,0.0,0.0,0.03674620126333985,0.0,9.365802782879706
2026-02-03 11:00:00+00:00,0.03752549227696959,6.535031562935765,0.0,573.1343047551472,0.0,0.0,0.0,0.0,0.0,0.0,6.793138189640027
2026-02-03 12:00:00+00:00,0.016574690813627543,3.901193561304733,0.0,509.2239287112676,0.0,0.0,0.0,0.0,0.0,0.0,6.3833030366140235
2026-02-03 13:00:00+00:00,0.004616699976015252,4.432934489751908,0.0,539.7068062487389,0.0,0.0,0.0,0.0,0.0,0.0,6.680642561533229
2026-02-03 14:00:00+00:00,0.0015770169751744125,7.325347103805941,0.0,741.7485733383828,0.0494032352174758,0.004222613844597457,0.0,0.0,0.034591044184573067,0.0,8.636285647589427
2026-02-03 15:00:00+00:00,0.0,10.133593841670285,0.0,790.3342256003415,0.0,0.0,0.0,0.0,0.0,0.0,9.23218055798824
2026-02-03 16:00:00+00:00,0.0,15.895144089854483,0.0,955.2035570836371,0.0,0.0,0.0,0.0,0.0,0.0,10.776298826508588
2026-02-03 17:00:00+00:00,0.0,17.299217063876874,0.0,830.7602557427712,0.0,0.0,0.0,0.0,0.0,0.0,9.315527193351869
2026-02-03 18:00:00+00:00,0.0,19.172331890978693,0.0,826.2717789504164,0.0,0.0,0.0,0.0,0.0,0.0,9.280889158604856
2026-02-03 19:00:00+00:00,0.0,22.81295041045131,0.0,827.7253732481429,0.0,0.0,0.0,0.0,0.0,0.0,9.586676341405788
2026-02-03 20:00:00+00:00,0.0,19.32220989012771,0.0,497.2016998313927,0.0,0.0,0.0,0.0,0.0,0.0,6.251090278479527
2026-02-03 21:00:00+00:00,0.0,17.963845711825304,0.0,381.80854692597734,0.0,0.0,0.0,0.0,0.0,0.0,5.15260736219737
2026-02-03 22:00:00+00:00,0.0,11.466186212615645,0.0,203.37151381254398,0.0,0.0,0.0,0.0,0.0,0.0,2.8872999748403876
2026-02-03 23:00:00+00:00,0.0,22.51649392354328,0.0,385.9715427959571,0.0,0.0,0.0,0.0,0.0,0.0,4.361963280499639
2026-02-04 00:00:00+00:00,0.0,25.57205328419976,0.0,383.8583138012921,0.0,0.0,0.0,0.0,0.0,0.0,4.344632914508089
2026-02-04 01:00:00+00:00,0.0,28.753081614650036,0.0,397.23312431515393,0.0,0.0,0.0,0.0,0.0,0.0,4.513794070196013
2026-02-04 02:00:00+00:00,0.0,29.07603910400509,0.0,397.78412079785187,0.0,0.0,0.0,0.0,0.0,0.0,4.764840098142999
2026-02-04 03:00:00+00:00,0.0,24.101624240747373,0.0,320.94905447323976,0.0,0.0,0.0,0.0,0.0,0.0,3.824321286012869
2026-02-04 04:00:00+00:00,0.0,25.013949388019725,0.0,340.83432512645925,0.0,0.0,0.0,0.0,0.0,0.0,4.0767254855210355
2026-02-04 05:00:00+00:00,0.0,49.42243322966392,0.0,649.9326510518175,2.751864449898401,0.7804462437061122,0.0,0.0,2.3600601151807927,0.0,6.452544909733363
2026-02-04 06:00:00+00:00,0.0,74.72620705354572,0.0,1122.074246126427,2.547005941280894,0.6425455036338917,0.0,0.0,1.9772739905287404,0.0,10.332721384583706
2026-02-04 07:00:00+00:00,0.0003827900216052268,93.44850255890235,0.0,1125.133007890192,2.7358642509395388,0.5881802756383051,0.0,0.0,1.9736694098859224,0.0,10.295392824420313
2026-02-04 08:00:00+00:00,0.015611229063690673,125.89496486169577,0.0,1269.9319937085843,8.582593079222894,1.8348358038306019,0.0,0.0,5.841449032331844,0.0,11.09855228527105
2026-02-04 09:00:00+00:00,0.06020218868381599,122.24379063982198,0.0,1028.9547143631737,5.916825282427491,1.3325346244511973,0.0,0.0,4.220495141774028,0.0,9.421437759667937
2026-02-04 10:00:00+00:00,0.10093715886243602,122.5314217775234,0.0,798.85659271312,0.0,0.0,0.0,0.0,0.0,0.0,8.386048350494201
2026-02-04 11:00:00+00:00,0.08293949841659741,110.56299045170312,0.0,634.2183140476176,0.0,0.0,0.0,0.0,0.0,0.0,6.685756002262538
2026-02-04 12:00:00+00:00,0.04144045464372429,120.69504602599034,0.0,674.4768668973653,0.0,0.0,0.0,0.0,0.0,0.0,7.536646622000546
2026-02-04 13:00:00+00:00,0.012543268994218159,142.68725059052966,0.0,736.4076573194961,0.0,0.0,0.0,0.0,0.0,0.0,8.092548820980044
2026-02-04 14:00:00+00:00,0.005214799378841851,212.63717872615265,0.0,963.5011406898467,0.0,0.0,0.0,0.0,0.0,0.0,10.431465784621805
2026-02-04 15:00:00+00:00,0.0,274.27927612835435,0.0,1054.5066574102295,0.0,0.0,0.0,0.0,0.0,0.0,11.689066461416019
2026-02-04 16:00:00+00:00,0.0,288.66293212142875,0.0,877.7556893677846,0.0,0.0,0.0,0.0,0.0,0.0,10.881378510786682
2026-02-04 17:00:00+00:00,0.0,296.0764760450015,0.0,834.4224486793978,0.0,0.0,0.0,0.0,0.0,0.0,10.476075275600637
2026-02-04 18:00:00+00:00,0.0,321.14868585341065,0.0,825.9627254226385,0.0,0.0,0.0,0.0,0.0,0.0,10.538588723950994
2026-02-04 19:00:00+00:00,0.0,290.84529045017456,0.0,671.1887902277539,0.0,0.0,0.0,0.0,0.0,0.0,8.665919322071549
2026-02-04 20:00:00+00:00,0.0,370.7190245304357,0.0,811.4845862939492,0.0,0.0,0.0,0.0,0.0,0.0,10.171389175615197
2026-02-04 21:00:00+00:00,0.0,384.6326662317024,0.0,814.0150421897466,0.11159162916767469,0.026554242212453234,0.0,0.0,0.07989076008593461,0.0,10.45925494708474
2026-02-04 22:00:00+00:00,0.0,296.26316490375757,0.0,562.629218407872,0.05921310909076873,0.014126474818404967,0.0,0.0,0.04226640880125452,0.0,8.167010695660029
2026-02-04 23:00:00+00:00,0.0,261.7213368607406,0.0,486.8729406450923,0.0,0.0,0.0,0.0,0.0,0.0,7.330722494167141
2026-02-05 00:00:00+00:00,0.0,276.77519673737703,0.0,517.7362444604195,0.0,0.0,0.0,0.0,0.0,0.0,6.763558802203481
2026-02-05 01:00:00+00:00,0.0,287.32140930017147,0.0,517.6500374811345,0.0,0.0,0.0,0.0,0.0,0.0,6.828553218693922
2026-02-05 02:00:00+00:00,0.0,259.8740804406662,0.0,510.77706939292,0.0,0.0,0.0,0.0,0.0,0.0,6.773850166413764
2026-02-05 03:00:00+00:00,0.0,237.55373668026218,0.0,497.17469300089965,0.0,0.0,0.0,0.0,0.0,0.0,6.5715703188380665
2026-02-05 04:00:00+00:00,0.0,230.10523988205506,0.0,525.0749118697969,0.0,0.0,0.0,0.0,0.0,0.0,6.669848248148125
2026-02-05 05:00:00+00:00,0.0,259.6904078232245,0.0,714.3623467495676,0.0,0.0,0.0,0.0,0.0,0.0,8.072245427207768
2026-02-05 06:00:00+00:00,0.0,283.74694480637004,0.0,1033.7606938012336,0.0,0.0,0.0,0.0,0.0,0.0,10.142361392396353
2026-02-05 07:00:00+00:00,0.0013987986811384002,200.88245775736246,0.0,1010.1939433755616,0.0,0.0,0.0,0.0,0.0,0.0,9.897200068394751
2026-02-05 08:00:00+00:00,0.0394767800246708,185.61545760086128,0.0,1065.7800757643593,0.0,0.0,0.0,0.0,0.0,0.0,10.2899898547548
2026-02-05 09:00:00+00:00,0.11237479742241789,131.57675591405348,0.0,1111.0106272294538,0.0,0.0,0.0,0.0,0.0,0.0,10.700242059070323
2026-02-05 10:00:00+00:00,0.16595568649570006,80.76011281657786,0.0,1090.2760732844886,0.0,0.0,0.0,0.0,0.0,0.0,10.647858212437978
2026-02-05 11:00:00+00:00,0.13379810845314608,55.726603564129476,0.0,988.2787771295878,0.0,0.0,0.0,0.0,0.0,0.0,9.710821197829567
2026-02-05 12:00:00+00:00,0.06131109477967385,44.296801030679525,0.0,877.2904123334407,0.0,0.0,0.0,0.0,0.0,0.0,8.776475541100087
2026-02-05 13:00:00+00:00,0.018046649270804276,34.026244832367084,0.0,826.9551120107584,0.0,0.0,0.0,0.0,0.0,0.0,8.40059650760366
2026-02-05 14:00:00+00:00,0.0063752941575964004,43.00730459203358,0.0,1066.9998173007866,0.0,0.0,0.0,0.0,0.0,0.0,10.136502813022405
2026-02-05 15:00:00+00:00,0.0,49.441970115584276,0.0,1168.2262791345552,0.0,0.0,0.0,0.0,0.0,0.0,10.556750749860432
2026-02-05 16:00:00+00:00,0.0,47.17551363116458,0.0,1147.2737984230496,0.0,0.0,0.0,0.0,0.0,0.0,9.925687945785763
2026-02-05 17:00:00+00:00,0.0,37.2232316977766,0.0,1150.0008753732063,0.0,0.0,0.0,0.0,0.0,0.0,9.97589292901705
2026-02-05 18:00:00+00:00,0.0,34.5501750453278,0.0,990.171388472729,0.0,0.0,0.0,0.0,0.0,0.0,8.578436481943273
2026-02-05 19:00:00+00:00,0.0,32.01948226160377,0.0,821.455473741015,1.269798149055232,0.1358714958715956,0.0,0.0,0.8465328035081279,0.0,7.372841548946254
