,ES_PT,PT_ES,PT_ES_net_export,Net Export
2026-01-16 09:00:00+00:00,1376.125,0.0,-1376.125,-1376.125
2026-01-16 10:00:00+00:00,2608.95,0.0,-2608.95,-2608.95
2026-01-16 11:00:00+00:00,3411.25,0.0,-3411.25,-3411.25
2026-01-16 12:00:00+00:00,3894.0249999999996,0.0,-3894.0249999999996,-3894.0249999999996
2026-01-16 13:00:00+00:00,3637.1,0.0,-3637.1,-3637.1
2026-01-16 14:00:00+00:00,2681.3,0.0,-2681.3,-2681.3
2026-01-16 15:00:00+00:00,1943.95,0.0,-1943.95,-1943.95
2026-01-16 16:00:00+00:00,855.45,0.0,-855.45,-855.45
2026-01-16 17:00:00+00:00,274.925,0.0,-274.925,-274.925
2026-01-16 18:00:00+00:00,1059.8,0.0,-1059.8,-1059.8
2026-01-16 19:00:00+00:00,794.25,0.0,-794.25,-794.25
2026-01-16 20:00:00+00:00,691.85,0.0,-691.85,-691.85
2026-01-16 21:00:00+00:00,1589.8500000000001,0.0,-1589.8500000000001,-1589.8500000000001
2026-01-16 22:00:00+00:00,1761.425,0.0,-1761.425,-1761.425
2026-01-16 23:00:00+00:00,1156.8,0.0,-1156.8,-1156.8
2026-01-17 00:00:00+00:00,1324.05,0.0,-1324.05,-1324.05
2026-01-17 01:00:00+00:00,1368.175,0.0,-1368.175,-1368.175
2026-01-17 02:00:00+00:00,1693.85,0.0,-1693.85,-1693.85
2026-01-17 03:00:00+00:00,1972.575,0.0,-1972.575,-1972.575
2026-01-17 04:00:00+00:00,2213.975,0.0,-2213.975,-2213.975
2026-01-17 05:00:00+00:00,1611.725,0.0,-1611.725,-1611.725
2026-01-17 06:00:00+00:00,1668.75,0.0,-1668.75,-1668.75
2026-01-17 07:00:00+00:00,682.125,0.0,-682.125,-682.125
2026-01-17 08:00:00+00:00,966.625,0.0,-966.625,-966.625
2026-01-17 09:00:00+00:00,1146.075,0.0,-1146.075,-1146.075
2026-01-17 10:00:00+00:00,1159.775,0.0,-1159.775,-1159.775
2026-01-17 11:00:00+00:00,1835.025,0.0,-1835.025,-1835.025
2026-01-17 12:00:00+00:00,2291.45,0.0,-2291.45,-2291.45
2026-01-17 13:00:00+00:00,2171.4,0.0,-2171.4,-2171.4
2026-01-17 14:00:00+00:00,1222.0,0.0,-1222.0,-1222.0
2026-01-17 15:00:00+00:00,1338.95,0.0,-1338.95,-1338.95
2026-01-17 16:00:00+00:00,476.15,0.0,-476.15,-476.15
2026-01-17 17:00:00+00:00,0.0,643.475,643.475,643.475
2026-01-17 18:00:00+00:00,30.950000000000003,0.0,-30.950000000000003,-30.950000000000003
2026-01-17 19:00:00+00:00,117.17500000000001,0.0,-117.17500000000001,-117.17500000000001
2026-01-17 20:00:00+00:00,192.225,0.0,-192.225,-192.225
2026-01-17 21:00:00+00:00,661.225,0.0,-661.225,-661.225
2026-01-17 22:00:00+00:00,1097.6,0.0,-1097.6,-1097.6
2026-01-17 23:00:00+00:00,1014.0500000000001,0.0,-1014.0500000000001,-1014.0500000000001
2026-01-18 00:00:00+00:00,1409.675,0.0,-1409.675,-1409.675
2026-01-18 01:00:00+00:00,1438.45,0.0,-1438.45,-1438.45
2026-01-18 02:00:00+00:00,1660.075,0.0,-1660.075,-1660.075
2026-01-18 03:00:00+00:00,1382.95,0.0,-1382.95,-1382.95
2026-01-18 04:00:00+00:00,1165.9,0.0,-1165.9,-1165.9
2026-01-18 05:00:00+00:00,1429.95,0.0,-1429.95,-1429.95
2026-01-18 06:00:00+00:00,1056.2,0.0,-1056.2,-1056.2
2026-01-18 07:00:00+00:00,199.85,0.0,-199.85,-199.85
2026-01-18 08:00:00+00:00,683.025,0.0,-683.025,-683.025
2026-01-18 09:00:00+00:00,1631.35,0.0,-1631.35,-1631.35
2026-01-18 10:00:00+00:00,1715.0,0.0,-1715.0,-1715.0
2026-01-18 11:00:00+00:00,2427.6499999999996,0.0,-2427.6499999999996,-2427.6499999999996
2026-01-18 12:00:00+00:00,2634.55,0.0,-2634.55,-2634.55
2026-01-18 13:00:00+00:00,2468.8,0.0,-2468.8,-2468.8
2026-01-18 14:00:00+00:00,2001.625,0.0,-2001.625,-2001.625
2026-01-18 15:00:00+00:00,1671.3,0.0,-1671.3,-1671.3
2026-01-18 16:00:00+00:00,297.95,149.8,-148.14999999999998,-148.14999999999998
2026-01-18 17:00:00+00:00,0.0,1063.775,1063.775,1063.775
2026-01-18 18:00:00+00:00,0.0,906.6,906.6,906.6
2026-01-18 19:00:00+00:00,0.0,846.725,846.725,846.725
2026-01-18 20:00:00+00:00,0.0,437.0,437.0,437.0
2026-01-18 21:00:00+00:00,105.075,229.04999999999998,123.97499999999998,123.97499999999998
2026-01-18 22:00:00+00:00,1057.625,0.0,-1057.625,-1057.625
2026-01-18 23:00:00+00:00,1401.725,0.0,-1401.725,-1401.725
2026-01-19 00:00:00+00:00,1825.475,0.0,-1825.475,-1825.475
2026-01-19 01:00:00+00:00,2492.775,0.0,-2492.775,-2492.775
2026-01-19 02:00:00+00:00,2451.65,0.0,-2451.65,-2451.65
2026-01-19 03:00:00+00:00,2422.75,0.0,-2422.75,-2422.75
2026-01-19 04:00:00+00:00,2226.5750000000003,0.0,-2226.5750000000003,-2226.5750000000003
2026-01-19 05:00:00+00:00,251.3,375.275,123.97499999999997,123.97499999999997
2026-01-19 06:00:00+00:00,0.0,2677.6,2677.6,2677.6
2026-01-19 07:00:00+00:00,0.0,2641.65,2641.65,2641.65
2026-01-19 08:00:00+00:00,2.625,1002.3249999999999,999.6999999999999,999.6999999999999
2026-01-19 09:00:00+00:00,722.275,0.0,-722.275,-722.275
2026-01-19 10:00:00+00:00,2085.95,0.0,-2085.95,-2085.95
2026-01-19 11:00:00+00:00,3026.25,0.0,-3026.25,-3026.25
2026-01-19 12:00:00+00:00,3184.975,0.0,-3184.975,-3184.975
2026-01-19 13:00:00+00:00,3253.675,0.0,-3253.675,-3253.675
2026-01-19 14:00:00+00:00,2983.225,0.0,-2983.225,-2983.225
2026-01-19 15:00:00+00:00,2158.225,0.0,-2158.225,-2158.225
2026-01-19 16:00:00+00:00,714.175,18.45,-695.7249999999999,-695.7249999999999
2026-01-19 17:00:00+00:00,0.0,585.575,585.575,585.575
2026-01-19 18:00:00+00:00,1.95,189.5,187.55,187.55
2026-01-19 19:00:00+00:00,223.925,0.0,-223.925,-223.925
2026-01-19 20:00:00+00:00,1142.35,0.0,-1142.35,-1142.35
2026-01-19 21:00:00+00:00,1994.3500000000001,0.0,-1994.3500000000001,-1994.3500000000001
2026-01-19 22:00:00+00:00,2957.175,0.0,-2957.175,-2957.175
2026-01-19 23:00:00+00:00,2935.75,0.0,-2935.75,-2935.75
2026-01-20 00:00:00+00:00,2593.2250000000004,0.0,-2593.2250000000004,-2593.2250000000004
2026-01-20 01:00:00+00:00,2593.025,0.0,-2593.025,-2593.025
2026-01-20 02:00:00+00:00,2764.725,0.0,-2764.725,-2764.725
2026-01-20 03:00:00+00:00,2703.7749999999996,0.0,-2703.7749999999996,-2703.7749999999996
2026-01-20 04:00:00+00:00,2454.825,0.0,-2454.825,-2454.825
2026-01-20 05:00:00+00:00,1027.9,0.0,-1027.9,-1027.9
2026-01-20 06:00:00+00:00,161.425,331.575,170.14999999999998,170.14999999999998
2026-01-20 07:00:00+00:00,0.0,777.175,777.175,777.175
2026-01-20 08:00:00+00:00,687.025,308.25,-378.775,-378.775
2026-01-20 09:00:00+00:00,2974.1,0.0,-2974.1,-2974.1
2026-01-20 10:00:00+00:00,3321.175,0.0,-3321.175,-3321.175
2026-01-20 11:00:00+00:00,4143.7,0.0,-4143.7,-4143.7
2026-01-20 12:00:00+00:00,3718.175,0.0,-3718.175,-3718.175
2026-01-20 13:00:00+00:00,3602.5,0.0,-3602.5,-3602.5
2026-01-20 14:00:00+00:00,3852.125,0.0,-3852.125,-3852.125
2026-01-20 15:00:00+00:00,2657.925,0.0,-2657.925,-2657.925
2026-01-20 16:00:00+00:00,1009.2249999999999,59.875,-949.3499999999999,-949.3499999999999
2026-01-20 17:00:00+00:00,0.0,377.225,377.225,377.225
2026-01-20 18:00:00+00:00,40.425000000000004,11.7,-28.725000000000005,-28.725000000000005
2026-01-20 19:00:00+00:00,149.25,0.0,-149.25,-149.25
2026-01-20 20:00:00+00:00,621.95,0.0,-621.95,-621.95
2026-01-20 21:00:00+00:00,1179.425,0.0,-1179.425,-1179.425
2026-01-20 22:00:00+00:00,1487.7,0.0,-1487.7,-1487.7
2026-01-20 23:00:00+00:00,203.3,30.475,-172.82500000000002,-172.82500000000002
2026-01-21 00:00:00+00:00,86.875,181.05,94.17500000000001,94.17500000000001
2026-01-21 01:00:00+00:00,164.85,117.0,-47.849999999999994,-47.849999999999994
2026-01-21 02:00:00+00:00,246.39999999999998,0.0,-246.39999999999998,-246.39999999999998
2026-01-21 03:00:00+00:00,37.825,13.725,-24.1,-24.1
2026-01-21 04:00:00+00:00,0.0,709.8499999999999,709.8499999999999,709.8499999999999
2026-01-21 05:00:00+00:00,0.0,2168.725,2168.725,2168.725
2026-01-21 06:00:00+00:00,0.0,3014.4,3014.4,3014.4
2026-01-21 07:00:00+00:00,0.0,2996.25,2996.25,2996.25
2026-01-21 08:00:00+00:00,0.0,1864.3,1864.3,1864.3
2026-01-21 09:00:00+00:00,261.7,193.025,-68.67499999999998,-68.67499999999998
2026-01-21 10:00:00+00:00,944.675,0.0,-944.675,-944.675
2026-01-21 11:00:00+00:00,1564.425,0.0,-1564.425,-1564.425
2026-01-21 12:00:00+00:00,1232.9,0.0,-1232.9,-1232.9
2026-01-21 13:00:00+00:00,236.75,14.325,-222.425,-222.425
2026-01-21 14:00:00+00:00,0.0,422.925,422.925,422.925
2026-01-21 15:00:00+00:00,0.0,507.425,507.425,507.425
2026-01-21 16:00:00+00:00,0.0,614.125,614.125,614.125
2026-01-21 17:00:00+00:00,0.0,1012.3,1012.3,1012.3
2026-01-21 18:00:00+00:00,0.0,1076.525,1076.525,1076.525
2026-01-21 19:00:00+00:00,0.0,1222.225,1222.225,1222.225
2026-01-21 20:00:00+00:00,0.0,1269.25,1269.25,1269.25
2026-01-21 21:00:00+00:00,0.0,1266.95,1266.95,1266.95
2026-01-21 22:00:00+00:00,298.675,317.2,18.524999999999977,18.524999999999977
2026-01-21 23:00:00+00:00,302.95000000000005,22.3,-280.65000000000003,-280.65000000000003
2026-01-22 00:00:00+00:00,153.325,0.0,-153.325,-153.325
2026-01-22 01:00:00+00:00,322.5,0.0,-322.5,-322.5
2026-01-22 02:00:00+00:00,630.775,0.0,-630.775,-630.775
2026-01-22 03:00:00+00:00,815.05,0.0,-815.05,-815.05
2026-01-22 04:00:00+00:00,484.625,0.0,-484.625,-484.625
2026-01-22 05:00:00+00:00,237.575,209.25,-28.32499999999999,-28.32499999999999
2026-01-22 06:00:00+00:00,0.0,1188.75,1188.75,1188.75
2026-01-22 07:00:00+00:00,0.0,1952.3,1952.3,1952.3
2026-01-22 08:00:00+00:00,42.6,879.85,837.25,837.25
2026-01-22 09:00:00+00:00,1148.425,0.0,-1148.425,-1148.425
2026-01-22 10:00:00+00:00,2197.55,0.0,-2197.55,-2197.55
2026-01-22 11:00:00+00:00,2491.3,0.0,-2491.3,-2491.3
2026-01-22 12:00:00+00:00,2065.25,0.0,-2065.25,-2065.25
2026-01-22 13:00:00+00:00,1494.175,0.0,-1494.175,-1494.175
2026-01-22 14:00:00+00:00,953.325,0.0,-953.325,-953.325
2026-01-22 15:00:00+00:00,565.5500000000001,86.425,-479.12500000000006,-479.12500000000006
2026-01-22 16:00:00+00:00,0.0,1256.675,1256.675,1256.675
2026-01-22 17:00:00+00:00,0.0,1995.95,1995.95,1995.95
2026-01-22 18:00:00+00:00,0.0,1690.0,1690.0,1690.0
2026-01-22 19:00:00+00:00,0.0,1530.0,1530.0,1530.0
2026-01-22 20:00:00+00:00,0.0,1515.575,1515.575,1515.575
2026-01-22 21:00:00+00:00,51.875,561.225,509.35,509.35
2026-01-22 22:00:00+00:00,93.3,47.75,-45.55,-45.55
2026-01-22 23:00:00+00:00,0.0,579.95,579.95,579.95
2026-01-23 00:00:00+00:00,0.0,484.79999999999995,484.79999999999995,484.79999999999995
2026-01-23 01:00:00+00:00,0.0,480.9,480.9,480.9
2026-01-23 02:00:00+00:00,0.0,774.025,774.025,774.025
2026-01-23 03:00:00+00:00,0.0,876.4749999999999,876.4749999999999,876.4749999999999
2026-01-23 04:00:00+00:00,0.0,1145.0249999999999,1145.0249999999999,1145.0249999999999
2026-01-23 05:00:00+00:00,0.0,1799.1000000000001,1799.1000000000001,1799.1000000000001
2026-01-23 06:00:00+00:00,0.0,2894.35,2894.35,2894.35
2026-01-23 07:00:00+00:00,0.0,2910.175,2910.175,2910.175
2026-01-23 08:00:00+00:00,145.975,863.7,717.725,717.725
2026-01-23 09:00:00+00:00,1773.85,0.0,-1773.85,-1773.85
2026-01-23 10:00:00+00:00,2123.05,0.0,-2123.05,-2123.05
2026-01-23 11:00:00+00:00,2462.1,0.0,-2462.1,-2462.1
2026-01-23 12:00:00+00:00,2421.525,0.0,-2421.525,-2421.525
2026-01-23 13:00:00+00:00,2212.875,0.0,-2212.875,-2212.875
2026-01-23 14:00:00+00:00,1593.175,0.0,-1593.175,-1593.175
2026-01-23 15:00:00+00:00,603.525,28.225,-575.3,-575.3
2026-01-23 16:00:00+00:00,34.25,861.0250000000001,826.7750000000001,826.7750000000001
2026-01-23 17:00:00+00:00,0.0,1997.925,1997.925,1997.925
2026-01-23 18:00:00+00:00,0.0,1693.925,1693.925,1693.925
2026-01-23 19:00:00+00:00,0.0,1436.175,1436.175,1436.175
2026-01-23 20:00:00+00:00,0.0,1512.675,1512.675,1512.675
2026-01-23 21:00:00+00:00,0.0,1640.625,1640.625,1640.625
2026-01-23 22:00:00+00:00,0.0,1031.975,1031.975,1031.975
2026-01-23 23:00:00+00:00,0.0,1118.1999999999998,1118.1999999999998,1118.1999999999998
2026-01-24 00:00:00+00:00,0.0,377.9,377.9,377.9
2026-01-24 01:00:00+00:00,0.0,345.15,345.15,345.15
2026-01-24 02:00:00+00:00,20.2,154.825,134.625,134.625
2026-01-24 03:00:00+00:00,274.65,0.0,-274.65,-274.65
2026-01-24 04:00:00+00:00,524.025,0.0,-524.025,-524.025
2026-01-24 05:00:00+00:00,908.175,0.0,-908.175,-908.175
2026-01-24 06:00:00+00:00,578.55,0.0,-578.55,-578.55
2026-01-24 07:00:00+00:00,339.275,0.0,-339.275,-339.275
2026-01-24 08:00:00+00:00,753.4000000000001,0.0,-753.4000000000001,-753.4000000000001
2026-01-24 09:00:00+00:00,1569.25,0.0,-1569.25,-1569.25
2026-01-24 10:00:00+00:00,2383.975,0.0,-2383.975,-2383.975
2026-01-24 11:00:00+00:00,2430.75,0.0,-2430.75,-2430.75
2026-01-24 12:00:00+00:00,1956.675,0.0,-1956.675,-1956.675
2026-01-24 13:00:00+00:00,1508.025,0.0,-1508.025,-1508.025
2026-01-24 14:00:00+00:00,1508.9,0.0,-1508.9,-1508.9
2026-01-24 15:00:00+00:00,1565.725,0.0,-1565.725,-1565.725
2026-01-24 16:00:00+00:00,437.425,37.825,-399.6,-399.6
2026-01-24 17:00:00+00:00,0.0,644.875,644.875,644.875
2026-01-24 18:00:00+00:00,0.0,284.3,284.3,284.3
2026-01-24 19:00:00+00:00,0.0,306.275,306.275,306.275
2026-01-24 20:00:00+00:00,0.0,331.05,331.05,331.05
2026-01-24 21:00:00+00:00,33.025,106.525,73.5,73.5
2026-01-24 22:00:00+00:00,142.85000000000002,72.775,-70.07500000000002,-70.07500000000002
2026-01-24 23:00:00+00:00,581.525,0.0,-581.525,-581.525
2026-01-25 00:00:00+00:00,518.55,0.0,-518.55,-518.55
2026-01-25 01:00:00+00:00,276.325,0.0,-276.325,-276.325
2026-01-25 02:00:00+00:00,18.525,60.875,42.35,42.35
2026-01-25 03:00:00+00:00,41.975,8.8,-33.175,-33.175
2026-01-25 04:00:00+00:00,0.175,23.275,23.099999999999998,23.099999999999998
2026-01-25 05:00:00+00:00,51.775000000000006,0.0,-51.775000000000006,-51.775000000000006
2026-01-25 06:00:00+00:00,495.825,0.0,-495.825,-495.825
2026-01-25 07:00:00+00:00,725.325,0.0,-725.325,-725.325
2026-01-25 08:00:00+00:00,718.45,0.0,-718.45,-718.45
2026-01-25 09:00:00+00:00,92.7,5.775,-86.925,-86.925
2026-01-25 10:00:00+00:00,670.325,0.0,-670.325,-670.325
2026-01-25 11:00:00+00:00,1166.45,0.0,-1166.45,-1166.45
2026-01-25 12:00:00+00:00,1241.525,0.0,-1241.525,-1241.525
2026-01-25 13:00:00+00:00,1008.325,0.0,-1008.325,-1008.325
2026-01-25 14:00:00+00:00,972.325,0.0,-972.325,-972.325
2026-01-25 15:00:00+00:00,812.875,0.0,-812.875,-812.875
2026-01-25 16:00:00+00:00,1035.05,0.0,-1035.05,-1035.05
2026-01-25 17:00:00+00:00,307.425,17.625,-289.8,-289.8
2026-01-25 18:00:00+00:00,0.0,248.02499999999998,248.02499999999998,248.02499999999998
2026-01-25 19:00:00+00:00,0.0,672.375,672.375,672.375
2026-01-25 20:00:00+00:00,0.0,573.55,573.55,573.55
2026-01-25 21:00:00+00:00,365.67499999999995,35.225,-330.44999999999993,-330.44999999999993
2026-01-25 22:00:00+00:00,1357.275,0.0,-1357.275,-1357.275
2026-01-25 23:00:00+00:00,995.45,0.0,-995.45,-995.45
2026-01-26 00:00:00+00:00,404.575,0.0,-404.575,-404.575
2026-01-26 01:00:00+00:00,368.8,0.0,-368.8,-368.8
2026-01-26 02:00:00+00:00,194.45000000000002,0.0,-194.45000000000002,-194.45000000000002
2026-01-26 03:00:00+00:00,28.474999999999998,47.05,18.575,18.575
2026-01-26 04:00:00+00:00,0.0,423.1,423.1,423.1
2026-01-26 05:00:00+00:00,0.0,1422.775,1422.775,1422.775
2026-01-26 06:00:00+00:00,0.0,2964.525,2964.525,2964.525
2026-01-26 07:00:00+00:00,0.0,3066.975,3066.975,3066.975
2026-01-26 08:00:00+00:00,0.0,2701.775,2701.775,2701.775
2026-01-26 09:00:00+00:00,0.0,2138.95,2138.95,2138.95
2026-01-26 10:00:00+00:00,0.0,2074.275,2074.275,2074.275
2026-01-26 11:00:00+00:00,0.0,1537.85,1537.85,1537.85
2026-01-26 12:00:00+00:00,0.0,1794.25,1794.25,1794.25
2026-01-26 13:00:00+00:00,0.0,1949.825,1949.825,1949.825
2026-01-26 14:00:00+00:00,0.0,2223.275,2223.275,2223.275
2026-01-26 15:00:00+00:00,0.0,2164.775,2164.775,2164.775
2026-01-26 16:00:00+00:00,0.0,2120.0,2120.0,2120.0
2026-01-26 17:00:00+00:00,0.0,2540.0,2540.0,2540.0
2026-01-26 18:00:00+00:00,0.0,2460.0,2460.0,2460.0
2026-01-26 19:00:00+00:00,0.0,2440.0,2440.0,2440.0
2026-01-26 20:00:00+00:00,0.0,2495.0,2495.0,2495.0
2026-01-26 21:00:00+00:00,0.0,2031.275,2031.275,2031.275
2026-01-26 22:00:00+00:00,0.0,951.725,951.725,951.725
2026-01-26 23:00:00+00:00,0.0,1733.425,1733.425,1733.425
2026-01-27 00:00:00+00:00,0.0,1501.275,1501.275,1501.275
2026-01-27 01:00:00+00:00,0.0,1655.65,1655.65,1655.65
2026-01-27 02:00:00+00:00,0.0,1326.2,1326.2,1326.2
2026-01-27 03:00:00+00:00,0.0,974.6,974.6,974.6
2026-01-27 04:00:00+00:00,0.0,1028.1,1028.1,1028.1
2026-01-27 05:00:00+00:00,0.0,1523.925,1523.925,1523.925
2026-01-27 06:00:00+00:00,0.0,2690.85,2690.85,2690.85
2026-01-27 07:00:00+00:00,0.0,2726.775,2726.775,2726.775
2026-01-27 08:00:00+00:00,0.0,1962.425,1962.425,1962.425
2026-01-27 09:00:00+00:00,9.275,240.25,230.975,230.975
2026-01-27 10:00:00+00:00,0.0,405.55,405.55,405.55
2026-01-27 11:00:00+00:00,0.0,977.775,977.775,977.775
2026-01-27 12:00:00+00:00,0.0,1246.275,1246.275,1246.275
2026-01-27 13:00:00+00:00,0.0,1073.675,1073.675,1073.675
2026-01-27 14:00:00+00:00,0.0,1065.725,1065.725,1065.725
2026-01-27 15:00:00+00:00,0.0,1389.275,1389.275,1389.275
2026-01-27 16:00:00+00:00,0.0,2251.0,2251.0,2251.0
2026-01-27 17:00:00+00:00,0.0,1905.0,1905.0,1905.0
2026-01-27 18:00:00+00:00,0.0,1748.1,1748.1,1748.1
2026-01-27 19:00:00+00:00,0.0,1261.65,1261.65,1261.65
2026-01-27 20:00:00+00:00,0.0,728.075,728.075,728.075
2026-01-27 21:00:00+00:00,75.925,135.45,59.52499999999999,59.52499999999999
2026-01-27 22:00:00+00:00,877.625,0.0,-877.625,-877.625
2026-01-27 23:00:00+00:00,422.45,0.0,-422.45,-422.45
2026-01-28 00:00:00+00:00,10.775,344.625,333.85,333.85
2026-01-28 01:00:00+00:00,0.0,1112.625,1112.625,1112.625
2026-01-28 02:00:00+00:00,0.0,1945.05,1945.05,1945.05
2026-01-28 03:00:00+00:00,0.0,2446.9,2446.9,2446.9
2026-01-28 04:00:00+00:00,0.0,2646.225,2646.225,2646.225
2026-01-28 05:00:00+00:00,0.0,3267.45,3267.45,3267.45
2026-01-28 06:00:00+00:00,0.0,3600.0,3600.0,3600.0
2026-01-28 07:00:00+00:00,0.0,3600.0,3600.0,3600.0
2026-01-28 08:00:00+00:00,0.0,3380.425,3380.425,3380.425
2026-01-28 09:00:00+00:00,0.0,2743.5,2743.5,2743.5
2026-01-28 10:00:00+00:00,0.0,2420.425,2420.425,2420.425
2026-01-28 11:00:00+00:00,0.0,2842.775,2842.775,2842.775
2026-01-28 12:00:00+00:00,0.0,2129.15,2129.15,2129.15
2026-01-28 13:00:00+00:00,0.0,1500.0,1500.0,1500.0
2026-01-28 14:00:00+00:00,0.0,1404.9,1404.9,1404.9
2026-01-28 15:00:00+00:00,0.0,1085.15,1085.15,1085.15
2026-01-28 16:00:00+00:00,0.0,1592.35,1592.35,1592.35
2026-01-28 17:00:00+00:00,0.0,1762.575,1762.575,1762.575
2026-01-28 18:00:00+00:00,0.0,1299.175,1299.175,1299.175
2026-01-28 19:00:00+00:00,0.0,920.275,920.275,920.275
2026-01-28 20:00:00+00:00,0.0,1097.55,1097.55,1097.55
2026-01-28 21:00:00+00:00,0.0,869.4749999999999,869.4749999999999,869.4749999999999
2026-01-28 22:00:00+00:00,0.0,803.925,803.925,803.925
2026-01-28 23:00:00+00:00,0.0,816.575,816.575,816.575
2026-01-29 00:00:00+00:00,0.0,1338.35,1338.35,1338.35
2026-01-29 01:00:00+00:00,0.0,1491.3,1491.3,1491.3
2026-01-29 02:00:00+00:00,0.0,1500.0,1500.0,1500.0
2026-01-29 03:00:00+00:00,0.0,1500.0,1500.0,1500.0
2026-01-29 04:00:00+00:00,0.0,1500.0,1500.0,1500.0
2026-01-29 05:00:00+00:00,0.0,1500.0,1500.0,1500.0
2026-01-29 06:00:00+00:00,0.0,1500.0,1500.0,1500.0
2026-01-29 07:00:00+00:00,0.0,1500.0,1500.0,1500.0
2026-01-29 08:00:00+00:00,0.0,1500.0,1500.0,1500.0
2026-01-29 09:00:00+00:00,0.0,1500.0,1500.0,1500.0
2026-01-29 10:00:00+00:00,0.0,1500.0,1500.0,1500.0
2026-01-29 11:00:00+00:00,0.0,1500.0,1500.0,1500.0
2026-01-29 12:00:00+00:00,0.0,1186.65,1186.65,1186.65
2026-01-29 13:00:00+00:00,0.0,1256.825,1256.825,1256.825
2026-01-29 14:00:00+00:00,0.0,1280.175,1280.175,1280.175
2026-01-29 15:00:00+00:00,0.0,1314.75,1314.75,1314.75
2026-01-29 16:00:00+00:00,0.0,1456.325,1456.325,1456.325
2026-01-29 17:00:00+00:00,0.0,1498.425,1498.425,1498.425
2026-01-29 18:00:00+00:00,0.0,1500.0,1500.0,1500.0
2026-01-29 19:00:00+00:00,0.0,1500.0,1500.0,1500.0
2026-01-29 20:00:00+00:00,0.0,1398.125,1398.125,1398.125
2026-01-29 21:00:00+00:00,333.325,178.79999999999998,-154.525,-154.525
2026-01-29 22:00:00+00:00,883.65,0.0,-883.65,-883.65
2026-01-29 23:00:00+00:00,0.0,737.6750000000001,737.6750000000001,737.6750000000001
2026-01-30 00:00:00+00:00,0.0,1017.975,1017.975,1017.975
2026-01-30 01:00:00+00:00,0.0,1275.775,1275.775,1275.775
2026-01-30 02:00:00+00:00,0.0,1462.25,1462.25,1462.25
2026-01-30 03:00:00+00:00,0.0,1500.0,1500.0,1500.0
2026-01-30 04:00:00+00:00,0.0,1500.0,1500.0,1500.0
2026-01-30 05:00:00+00:00,0.0,1500.0,1500.0,1500.0
2026-01-30 06:00:00+00:00,0.0,1500.0,1500.0,1500.0
2026-01-30 07:00:00+00:00,0.0,1500.0,1500.0,1500.0
2026-01-30 08:00:00+00:00,0.0,1295.875,1295.875,1295.875
2026-01-30 09:00:00+00:00,0.0,1288.65,1288.65,1288.65
2026-01-30 10:00:00+00:00,0.0,1084.1,1084.1,1084.1
2026-01-30 11:00:00+00:00,0.0,1384.5,1384.5,1384.5
2026-01-30 12:00:00+00:00,0.0,1480.35,1480.35,1480.35
2026-01-30 13:00:00+00:00,0.0,1460.125,1460.125,1460.125
2026-01-30 14:00:00+00:00,0.0,1500.0,1500.0,1500.0
2026-01-30 15:00:00+00:00,0.0,1500.0,1500.0,1500.0
2026-01-30 16:00:00+00:00,0.0,1499.95,1499.95,1499.95
2026-01-30 17:00:00+00:00,0.0,1361.05,1361.05,1361.05
2026-01-30 18:00:00+00:00,0.0,1500.0,1500.0,1500.0
2026-01-30 19:00:00+00:00,0.0,1500.0,1500.0,1500.0
2026-01-30 20:00:00+00:00,0.0,1356.8,1356.8,1356.8
2026-01-30 21:00:00+00:00,0.0,1284.05,1284.05,1284.05
2026-01-30 22:00:00+00:00,0.0,1148.4,1148.4,1148.4
2026-01-30 23:00:00+00:00,0.0,1500.0,1500.0,1500.0
2026-01-31 00:00:00+00:00,0.0,1500.0,1500.0,1500.0
2026-01-31 01:00:00+00:00,0.0,1500.0,1500.0,1500.0
2026-01-31 02:00:00+00:00,0.0,1500.0,1500.0,1500.0
2026-01-31 03:00:00+00:00,0.0,1500.0,1500.0,1500.0
2026-01-31 04:00:00+00:00,0.0,1335.325,1335.325,1335.325
2026-01-31 05:00:00+00:00,0.0,1470.8,1470.8,1470.8
2026-01-31 06:00:00+00:00,0.0,1500.0,1500.0,1500.0
2026-01-31 07:00:00+00:00,0.0,1499.925,1499.925,1499.925
2026-01-31 08:00:00+00:00,0.0,990.2,990.2,990.2
2026-01-31 09:00:00+00:00,0.0,473.9,473.9,473.9
2026-01-31 10:00:00+00:00,0.0,108.85,108.85,108.85
2026-01-31 11:00:00+00:00,232.97500000000002,0.0,-232.97500000000002,-232.97500000000002
2026-01-31 12:00:00+00:00,0.0,81.875,81.875,81.875
2026-01-31 13:00:00+00:00,38.3,12.65,-25.65,-25.65
2026-01-31 14:00:00+00:00,122.35,0.0,-122.35,-122.35
2026-01-31 15:00:00+00:00,137.15,7.9,-129.25,-129.25
2026-01-31 16:00:00+00:00,15.95,595.7,579.75,579.75
2026-01-31 17:00:00+00:00,0.0,543.625,543.625,543.625
2026-01-31 18:00:00+00:00,0.0,785.9,785.9,785.9
2026-01-31 19:00:00+00:00,0.0,841.45,841.45,841.45
2026-01-31 20:00:00+00:00,0.0,970.725,970.725,970.725
2026-01-31 21:00:00+00:00,0.0,772.775,772.775,772.775
2026-01-31 22:00:00+00:00,0.0,597.225,597.225,597.225
2026-01-31 23:00:00+00:00,0.0,1500.0,1500.0,1500.0
2026-02-01 00:00:00+00:00,0.0,1298.8,1298.8,1298.8
